_id,l_ID,r_ID,l_title,r_title,_sim_score
24519,b168415,a17702,Lovefool,Lovefool,1.0
24520,b119974,a17703,Been It,Been It,1.0
24521,b51175,a17706,All I Really Want To Do,All I Really Want to Do,0.7857142857142857
24522,b137352,a17706,All I Really Want To Do,All I Really Want to Do,0.7857142857142857
24523,b258366,a17707,Mr. Tamourine Man,Mr. Tambourine Man,0.7727272727272727
24524,b69035,a17707,Mr. Tamourine Man,Mr. Tambourine Man,0.7727272727272727
24525,b199086,a17714,Wild Life,Wild Wild Life,0.8461538461538461
24526,b40030,a17714,Wild Life,Wild Wild Life,0.8461538461538461
24527,b282397,a17726,Rewind,Rewind,1.0
24528,b225088,a17726,Rewind,Rewind,1.0
24529,b17486,a17726,Rewind,Rewind,1.0
24530,b225362,a17726,Rewind,Rewind,1.0
24531,b116051,a17726,Rewind,Rewind,1.0
24532,b147807,a17726,Rewind,Rewind,1.0
24533,b192638,a17726,Rewind,Rewind,1.0
24534,b93844,a17726,Rewind,Rewind,1.0
24535,b80295,a17726,Rewind,Rewind,1.0
24536,b7085,a17726,Rewind,Rewind,1.0
24537,b223157,a17726,Rewind,Rewind,1.0
24538,b63725,a17726,Rewind,Rewind,1.0
24539,b248320,a17726,Rewind,Rewind,1.0
24540,b111039,a17727,Nothing More,Nothing More,1.0
24541,b133113,a17727,Nothing More,Nothing More,1.0
24542,b124964,a17727,Nothing More,Nothing More,1.0
24543,b138743,a17727,Nothing More,Nothing More,1.0
24544,b2133,a17728,Melissa,Melissa,1.0
24545,b191349,a17743,Everyday Now,Everyday Now,1.0
24546,b187942,a17743,Everyday Now,Everyday Now,1.0
24547,b340085,a17776,Mary Mac,Mary Mac,1.0
24548,b227868,a17786,You Keep It All In,You Keep It All In,1.0
24549,b150635,a17786,You Keep It All In,You Keep It All In,1.0
24550,b81058,a17787,Ill Sail This Ship Alone,I'll Sail This Ship Alone,0.8275862068965517
24551,b71377,a17788,A Little More Time,A Little Time,0.75
24552,b278350,a17788,A Little Time,A Little Time,1.0
24553,b168188,a17789,My Book,My Book,1.0
24554,b188577,a17790,Let Love Speak Up Itself,Let Love Speak Up Itself,1.0
24555,b33795,a17808,Hello,Hello,1.0
24556,b6152,a17808,Hello,Hello,1.0
24557,b18467,a17808,Hello,Hello,1.0
24558,b44075,a17808,Hello,Hello,1.0
24559,b41523,a17808,Hello Hello,Hello,0.7
24560,b231500,a17808,Hello,Hello,1.0
24561,b251628,a17808,Hello,Hello,1.0
24562,b217702,a17808,Hello,Hello,1.0
24563,b55413,a17808,Hello,Hello,1.0
24564,b184322,a17808,Hello Hello,Hello,0.7
24565,b310448,a17808,Hello,Hello,1.0
24566,b140472,a17808,Hello,Hello,1.0
24567,b178405,a17808,Hello,Hello,1.0
24568,b169860,a17808,Hello,Hello,1.0
24569,b68382,a17808,Hello,Hello,1.0
24570,b41254,a17808,Hello Hello,Hello,0.7
24571,b340294,a17808,Hello,Hello,1.0
24572,b93515,a17808,Hello,Hello,1.0
24573,b168807,a17808,Hello,Hello,1.0
24574,b107912,a17808,Hello,Hello,1.0
24575,b288671,a17808,Hello,Hello,1.0
24576,b295849,a17808,Hello,Hello,1.0
24577,b93105,a17808,Hello,Hello,1.0
24578,b244071,a17808,Hello,Hello,1.0
24579,b148949,a17808,Hello,Hello,1.0
24580,b151525,a17808,Hello,Hello,1.0
24581,b139239,a17808,Hello,Hello,1.0
24582,b115965,a17808,Hello,Hello,1.0
24583,b271872,a17808,Hello,Hello,1.0
24584,b295189,a17809,When You Were Young,When We Were Young,0.7272727272727273
24585,b21505,a17809,When You Were Young,When We Were Young,0.7272727272727273
24586,b210502,a17809,When We Were Young,When We Were Young,1.0
24587,b235134,a17809,When You Were Young,When We Were Young,0.7272727272727273
24588,b232369,a17809,When We Were Young,When We Were Young,1.0
24589,b318466,a17832,St. Petersurg,St. Petersburg,0.7222222222222222
24590,b54313,a17832,St. Petersurg,St. Petersburg,0.7222222222222222
24591,b34064,a17835,Diamond Hoo Ha Man,Diamond Hoo Ha Man,1.0
24592,b342549,a17836,Bad Blood,Bad Blood,1.0
24593,b97045,a17836,Bad Blood,Bad Blood,1.0
24594,b197734,a17836,Bad Blood,Bad Blood,1.0
24595,b202121,a17836,Bad Blood,Bad Blood,1.0
24596,b316861,a17836,Bad Blood,Bad Blood,1.0
24597,b190373,a17836,Bad Blood,Bad Blood,1.0
24598,b83665,a17874,The Greatest Hit,The Greatest Hit,1.0
24599,b246523,a17874,The Greatest Hits,The Greatest Hit,0.7619047619047619
24600,b201758,a17887,Manic Monday,Manic Monday,1.0
24601,b107648,a17887,Manic Monday,Manic Monday,1.0
24602,b347031,a17913,My Favourite Game,My Favourite Game,1.0
24603,b262353,a17915,Hangin Around,Hanging Around,0.7222222222222222
24604,b213670,a17915,Hang Around,Hanging Around,0.8125
24605,b226868,a17915,Hanging Around,Hanging Around,1.0
24606,b150459,a17915,Hangin Around,Hanging Around,0.7222222222222222
24607,b333966,a17915,Hanging Around,Hanging Around,1.0
24608,b232753,a17915,Hanging Around,Hanging Around,1.0
24609,b217575,a17916,Burning Down The House,Burning Down the House,0.7777777777777778
24610,b38082,a17916,Burning Down The House,Burning Down the House,0.7777777777777778
24611,b172254,a17917,For What Its Worth,For What It's Worth,0.782608695652174
24612,b9277,a17917,For What Its Worth,For What It's Worth,0.782608695652174
24613,b223222,a17917,For What Its Worth,For What It's Worth,0.782608695652174
24614,b51769,a17917,For What Its Worth,For What It's Worth,0.782608695652174
24615,b322741,a17917,For What Its Worth,For What It's Worth,0.782608695652174
24616,b123357,a17919,Live and Learn,Live and Learn,1.0
24617,b176382,a17919,Live and Learn,Live and Learn,1.0
24618,b101283,a17921,This Must Be The Place (Naive Melody),This Must Be the Place (Naïve Melody),0.7333333333333333
24619,b233407,a17934,Retarded,Retarded,1.0
24620,b282543,a17937,My World Is Empty Without You,My World Is Empty Without You,1.0
24621,b164991,a17938,Great Balls Of Fire,Great Balls of Fire,0.75
24622,b341004,a17938,Great Balls Of Fire,Great Balls of Fire,0.75
24623,b73160,a17943,Alone With You,Alone With You,1.0
24624,b217585,a17943,Alone With You,Alone With You,1.0
24625,b111952,a17943,Alone With You,Alone With You,1.0
24626,b46856,a17943,Alone With You,Alone With You,1.0
24627,b181309,a17944,Tired Of Being Alone,Tired of Being Alone,0.76
24628,b9582,a17944,Tired Of Being Alone,Tired of Being Alone,0.76
24629,b265384,a17944,Tired Of Being Alone,Tired of Being Alone,0.76
24630,b121505,a17945,So Called Friend,So Called Friend,1.0
24631,b58219,a17968,36D,36D,1.0
24632,b158539,a18001,Incognito,Incognito,1.0
24633,b70353,a18001,Incognito,Incognito,1.0
24634,b127472,a18005,I Will Get On,I Will Get On,1.0
24635,b186959,a18006,Chewing Gum,Chewing Gum,1.0
24636,b100653,a18006,Chewing Gum,Chewing Gum,1.0
24637,b158787,a18009,Crush,Crush,1.0
24638,b142442,a18009,Crush,Crush,1.0
24639,b256181,a18009,Crush,Crush,1.0
24640,b331975,a18009,Crush,Crush,1.0
24641,b28912,a18009,Crush,Crush,1.0
24642,b159540,a18009,Crush,Crush,1.0
24643,b170893,a18009,Crush,Crush,1.0
24644,b256453,a18009,Crush,Crush,1.0
24645,b264697,a18009,Crush,Crush,1.0
24646,b174115,a18011,Follow Me,Follow Me,1.0
24647,b264541,a18011,Follow Me,Follow Me,1.0
24648,b297013,a18011,Follow Me,Follow Me,1.0
24649,b194867,a18011,Follow Me,Follow Me,1.0
24650,b53593,a18011,Follow Me,Follow Me,1.0
24651,b293240,a18011,Follow Me,Follow Me,1.0
24652,b219665,a18011,Follow Me,Follow Me,1.0
24653,b258887,a18011,Follow Me,Follow Me,1.0
24654,b311852,a18011,Follow Me,Follow Me,1.0
24655,b62158,a18011,Follow Me,Follow Me,1.0
24656,b316139,a18011,Follow Me,Follow Me,1.0
24657,b135656,a18011,Follow Me,Follow Me,1.0
24658,b228311,a18011,Follow Me,Follow Me,1.0
24659,b109593,a18011,Follow Me,Follow Me,1.0
24660,b250733,a18011,Follow Me,Follow Me,1.0
24661,b79037,a18011,Follow Me,Follow Me,1.0
24662,b23790,a18011,Follow Me,Follow Me,1.0
24663,b173476,a18011,Follow Me,Follow Me,1.0
24664,b30151,a18011,Follow Me,Follow Me,1.0
24665,b335314,a18011,Follow Me,Follow Me,1.0
24666,b214568,a18011,Follow Me,Follow Me,1.0
24667,b99923,a18011,Follow Me,Follow Me,1.0
24668,b54876,a18011,Follow Me,Follow Me,1.0
24669,b177760,a18011,Follow Me,Follow Me,1.0
24670,b323194,a18011,Follow Me,Follow Me,1.0
24671,b139139,a18011,Follow Me,Follow Me,1.0
24672,b51082,a18011,Follow Me,Follow Me,1.0
24673,b245202,a18017,Ooops,Ooops,1.0
24674,b302445,a18017,Ooops,Ooops,1.0
24675,b106215,a18029,Thanks For Saving My Life,Thanks for Saving My Life,0.8
24676,b162855,a18036,Halfway There,Halfway There,1.0
24677,b60077,a18041,God Will Take Care Of You,I Will Take Care Of You,0.7333333333333333
24678,b144443,a18041,Ill Take Care Of You,I Will Take Care Of You,0.7407407407407407
24679,b100068,a18049,Last Call,Last Call,1.0
24680,b241389,a18049,Last Call,Last Call,1.0
24681,b76281,a18049,Last Call,Last Call,1.0
24682,b103185,a18049,Last Call,Last Call,1.0
24683,b338886,a18049,Last Call,Last Call,1.0
24684,b328716,a18049,Last Call,Last Call,1.0
24685,b85126,a18049,Last Call,Last Call,1.0
24686,b251042,a18049,Last Call,Last Call,1.0
24687,b11866,a18049,Last Call,Last Call,1.0
24688,b212739,a18049,Last Call,Last Call,1.0
24689,b16157,a18049,Last Call,Last Call,1.0
24690,b200561,a18060,Not That Kind,Not That Kind,1.0
24691,b200561,a18061,Not That Kind,Not That Kind,1.0
24692,b342572,a18062,Cowoys & Kisses,Cowboys & Kisses,0.75
24693,b141486,a18065,One Day In Your Life,One Day in Your Life,0.76
24694,b180054,a18070,House of the Rising Sun,The House of the Rising Sun,0.7666666666666667
24695,b246100,a18071,Gentlemen,Gentlemen,1.0
24696,b78520,a18071,Gentlemen,Gentlemen,1.0
24697,b337986,a18076,666,66,0.8
24698,b28155,a18076,666,66,0.8
24699,b9268,a18076,66,66,1.0
24700,b206485,a18076,666,66,0.8
24701,b278168,a18076,666,66,0.8
24702,b58086,a18079,Say What You Want,Say What You Want,1.0
24703,b1568,a18079,Say What You Want,Say What You Want,1.0
24704,b77925,a18079,Say What You Want,Say What You Want,1.0
24705,b345188,a18079,Say What You Want,Say What You Want,1.0
24706,b266765,a18080,Bay_ Put Your Arms Around Me,Put Your Arms Around Me,0.7096774193548387
24707,b328809,a18080,Put Your Arms Around Me,Put Your Arms Around Me,1.0
24708,b98859,a18080,Put Your Arms Around Me,Put Your Arms Around Me,1.0
24709,b234765,a18082,Halo,Halo,1.0
24710,b253710,a18082,Halo,Halo,1.0
24711,b263970,a18082,Halo,Halo,1.0
24712,b19033,a18082,Halo,Halo,1.0
24713,b343914,a18082,Halo,Halo,1.0
24714,b58883,a18082,Halo,Halo,1.0
24715,b197279,a18082,Halo,Halo,1.0
24716,b249003,a18082,Halo,Halo,1.0
24717,b303608,a18082,Halo,Halo,1.0
24718,b122318,a18082,Halo,Halo,1.0
24719,b192476,a18082,Halo,Halo,1.0
24720,b100987,a18082,Halo,Halo,1.0
24721,b233126,a18082,Halo,Halo,1.0
24722,b48873,a18082,Halo,Halo,1.0
24723,b97487,a18103,One Last Love Song,One Last Love Song,1.0
24724,b14355,a18104,Dream A Little Dream,Dream a Little Dream,0.7272727272727273
24725,b93666,a18107,Dont Marry Her,Don't Marry Her,0.7368421052631579
24726,b44751,a18107,Dont Marry Her,Don't Marry Her,0.7368421052631579
24727,b86326,a18118,Light My Fire,Light My Fire,1.0
24728,b152429,a18118,Light My Fire,Light My Fire,1.0
24729,b201780,a18118,Light My Fire,Light My Fire,1.0
24730,b334099,a18118,Light My Fire,Light My Fire,1.0
24731,b263926,a18118,Light My Fire,Light My Fire,1.0
24732,b117650,a18118,Light My Fire,Light My Fire,1.0
24733,b314674,a18118,Light My Fire,Light My Fire,1.0
24734,b302436,a18119,Brick,Brick,1.0
24735,b168616,a18119,Brick,Brick,1.0
24736,b148607,a18119,Brick,Brick,1.0
24737,b312339,a18125,Hey Joe,Hey Joe,1.0
24738,b134180,a18125,Hey Joe,Hey Joe,1.0
24739,b186413,a18125,Hey Joe,Hey Joe,1.0
24740,b338826,a18125,Hey Joe,Hey Joe,1.0
24741,b29512,a18125,Hey Joe,Hey Joe,1.0
24742,b127819,a18125,Hey Joe,Hey Joe,1.0
24743,b155215,a18125,Hey Joe,Hey Joe,1.0
24744,b168835,a18125,Hey Joe,Hey Joe,1.0
24745,b171667,a18125,Hey Joe,Hey Joe,1.0
24746,b9678,a18125,Hey Joe,Hey Joe,1.0
24747,b29393,a18125,Hey Joe,Hey Joe,1.0
24748,b28882,a18125,Hey Joe,Hey Joe,1.0
24749,b4339,a18125,Hey Joe,Hey Joe,1.0
24750,b300271,a18153,Big Time Sensuality,Big Time Sensuality,1.0
24751,b71893,a18154,Human Behaviour,Human Behaviour,1.0
24752,b165118,a18154,Human Behaviour,Human Behaviour,1.0
24753,b322098,a18156,Play Dead,Play Dead,1.0
24754,b177141,a18156,Play Dead,Play Dead,1.0
24755,b49000,a18156,Play Dead,Play Dead,1.0
24756,b170881,a18164,Love Forever,Love Is Forever,0.7222222222222222
24757,b211519,a18164,Love Is Forever,Love Is Forever,1.0
24758,b309992,a18166,Mystery Lady,Mystery Lady,1.0
24759,b148213,a18167,On the Run (The Battle Is Over),On The Run (The Battle Is Over),0.8529411764705882
24760,b167129,a18171,Day & Night,Day & Night,1.0
24761,b311317,a18177,Famous,Famous,1.0
24762,b216404,a18177,Famous,Famous,1.0
24763,b87356,a18177,Famous,Famous,1.0
24764,b241985,a18177,Famous,Famous,1.0
24765,b18673,a18177,Famous,Famous,1.0
24766,b223737,a18177,Famous,Famous,1.0
24767,b294179,a18181,Boyfriend,Boyfriend,1.0
24768,b13726,a18181,Boyfriend,Boyfriend,1.0
24769,b344057,a18181,Boyfriend,Boyfriend,1.0
24770,b4107,a18185,Boom,Boom,1.0
24771,b229786,a18185,Boom,Boom,1.0
24772,b330036,a18185,Boom,Boom,1.0
24773,b335940,a18185,Boom,Boom,1.0
24774,b149189,a18185,Boom,Boom,1.0
24775,b91471,a18185,Boom,Boom,1.0
24776,b318428,a18185,BoomBoomBoom,Boom,0.75
24777,b316134,a18185,Boom,Boom,1.0
24778,b322296,a18185,Boom,Boom,1.0
24779,b256767,a18185,Boom,Boom,1.0
24780,b176726,a18186,Youll Never Be Alone,You’ll Never Be Alone,0.8
24781,b145735,a18186,Youll Never Be Alone,You’ll Never Be Alone,0.8
24782,b141967,a18186,Youll Never Be Alone,You’ll Never Be Alone,0.8
24783,b48024,a18187,Left Outside Alone,Left Outside Alone,1.0
24784,b203808,a18188,Sick and Tired,Sick and Tired,1.0
24785,b236647,a18188,Sick and Tired,Sick and Tired,1.0
24786,b126036,a18196,Getaway,Getaway,1.0
24787,b137861,a18196,Getaway,Getaway,1.0
24788,b329892,a18196,Getaway,Getaway,1.0
24789,b290993,a18196,Getaway,Getaway,1.0
24790,b129757,a18196,Getaway,Getaway,1.0
24791,b271106,a18196,Getaway,Getaway,1.0
24792,b7939,a18196,Getaway,Getaway,1.0
24793,b203566,a18196,Getaway,Getaway,1.0
24794,b181554,a18196,Getaway,Getaway,1.0
24795,b178746,a18196,Getaway,Getaway,1.0
24796,b326045,a18196,Getaway,Getaway,1.0
24797,b39391,a18196,Getaway,Getaway,1.0
24798,b216321,a18211,Life Support,Life Support,1.0
24799,b177199,a18214,Underground,Underground,1.0
24800,b72780,a18214,Underground,Underground,1.0
24801,b45176,a18214,Underground,Underground,1.0
24802,b26874,a18214,Underground,Underground,1.0
24803,b72128,a18214,Underground,Underground,1.0
24804,b120152,a18214,Underground,Underground,1.0
24805,b299490,a18214,Underground,Underground,1.0
24806,b184878,a18214,Underground,Underground,1.0
24807,b232095,a18214,Underground,Underground,1.0
24808,b11025,a18214,Underground,Underground,1.0
24809,b314192,a18214,Underground,Underground,1.0
24810,b115636,a18214,Underground,Underground,1.0
24811,b111568,a18214,Underground,Underground,1.0
24812,b237530,a18214,Underground,Underground,1.0
24813,b283627,a18214,Underground Sound,Underground,0.7647058823529411
24814,b138714,a18216,Kate,Kate,1.0
24815,b186867,a18216,Kate,Kate,1.0
24816,b215295,a18216,Kate,Kate,1.0
24817,b236996,a18218,Air,Air,1.0
24818,b320091,a18218,Air,Air,1.0
24819,b70048,a18218,Air,Air,1.0
24820,b157860,a18218,Air,Air,1.0
24821,b59758,a18218,Air,Air,1.0
24822,b34740,a18218,Air,Air,1.0
24823,b62261,a18218,Air,Air,1.0
24824,b239678,a18218,Air,Air,1.0
24825,b12358,a18220,Free Ride,Free Ride,1.0
24826,b159819,a18220,Free Ride,Free Ride,1.0
24827,b192631,a18220,Free Ride,Free Ride,1.0
24828,b166660,a18220,Free Ride,Free Ride,1.0
24829,b43882,a18220,Free Ride,Free Ride,1.0
24830,b271405,a18220,Free Ride,Free Ride,1.0
24831,b43604,a18226,Spoiled,Spoiled,1.0
24832,b252369,a18226,Spoiled,Spoiled,1.0
24833,b160074,a18229,What You Want,What You Want,1.0
24834,b172880,a18229,What You Want,What You Want,1.0
24835,b103608,a18229,What Do You Want,What You Want,0.7368421052631579
24836,b22637,a18229,What You Want,What You Want,1.0
24837,b100741,a18229,What Do You Want,What You Want,0.7368421052631579
24838,b150518,a18229,What You Want,What You Want,1.0
24839,b151055,a18229,What You Want,What You Want,1.0
24840,b335376,a18229,What Do You Want,What You Want,0.7368421052631579
24841,b106269,a18229,What You Want,What You Want,1.0
24842,b241582,a18229,What You Want,What You Want,1.0
24843,b59341,a18233,Purple Haze,Purple Haze,1.0
24844,b171557,a18233,Purple Haze,Purple Haze,1.0
24845,b34247,a18233,Purple Haze,Purple Haze,1.0
24846,b76057,a18233,Purple Haze,Purple Haze,1.0
24847,b276377,a18233,Purple Haze,Purple Haze,1.0
24848,b51704,a18233,Purple Haze,Purple Haze,1.0
24849,b47651,a18234,The Wind Cries Mary,The Wind Cries Mary,1.0
24850,b175333,a18234,The Wind Cries Mary,The Wind Cries Mary,1.0
24851,b249460,a18234,The Wind Cries Mary,The Wind Cries Mary,1.0
24852,b184351,a18235,All Along The Watchtower,All Along the Watchtower,0.7931034482758621
24853,b192988,a18235,All Along The Watchtower,All Along the Watchtower,0.7931034482758621
24854,b115863,a18235,All Along the Watchtower,All Along the Watchtower,1.0
24855,b345493,a18235,All Along The Watchtower,All Along the Watchtower,0.7931034482758621
24856,b182676,a18235,All Along The Watchtower,All Along the Watchtower,0.7931034482758621
24857,b150145,a18235,All Along The Watchtower,All Along the Watchtower,0.7931034482758621
24858,b72476,a18235,All Along The Watchtower,All Along the Watchtower,0.7931034482758621
24859,b248779,a18235,All Along The Watchtower,All Along the Watchtower,0.7931034482758621
24860,b6629,a18236,Voodoo Chile,Voodoo Chile,1.0
24861,b76952,a18236,Voodoo Chile,Voodoo Chile,1.0
24862,b51182,a18260,Shout,Shout,1.0
24863,b243778,a18260,Shout,Shout,1.0
24864,b116806,a18260,Shout,Shout,1.0
24865,b271494,a18260,Shout,Shout,1.0
24866,b153223,a18260,Shout,Shout,1.0
24867,b341148,a18260,Shout,Shout,1.0
24868,b15006,a18260,Shout,Shout,1.0
24869,b44915,a18260,Shout,Shout,1.0
24870,b95936,a18260,Shout,Shout,1.0
24871,b264965,a18260,Shout,Shout,1.0
24872,b132426,a18260,Shout,Shout,1.0
24873,b285588,a18260,Shout,Shout,1.0
24874,b185754,a18260,Shout,Shout,1.0
24875,b88011,a18260,Shout,Shout,1.0
24876,b297941,a18260,Shout,Shout,1.0
24877,b117718,a18260,Shout,Shout,1.0
24878,b247789,a18260,Shout,Shout,1.0
24879,b333163,a18262,Put Yourself In My Place,Put Yourself in My Place,0.7931034482758621
24880,b99787,a18262,Put Yourself In My Place,Put Yourself in My Place,0.7931034482758621
24881,b111378,a18265,Its Your Thing,It's Your Thing,0.7368421052631579
24882,b255008,a18265,Its Your Thing,It's Your Thing,0.7368421052631579
24883,b226993,a18265,Its Your Thing,It's Your Thing,0.7368421052631579
24884,b129190,a18265,Its Your Thing,It's Your Thing,0.7368421052631579
24885,b200613,a18265,Its Your Thing,It's Your Thing,0.7368421052631579
24886,b336899,a18267,America,America,1.0
24887,b177166,a18267,America,America,1.0
24888,b222301,a18267,America,America,1.0
24889,b99384,a18267,America,America,1.0
24890,b102988,a18267,America,America,1.0
24891,b239302,a18267,America,America,1.0
24892,b242281,a18267,America,America,1.0
24893,b28319,a18267,America,America,1.0
24894,b227511,a18267,America,America,1.0
24895,b110274,a18267,America,America,1.0
24896,b63711,a18267,America,America,1.0
24897,b290017,a18267,America,America,1.0
24898,b102114,a18267,America,America,1.0
24899,b262890,a18267,America,America,1.0
24900,b155372,a18267,America,America,1.0
24901,b71213,a18267,America,America,1.0
24902,b83733,a18267,America America,America,0.75
24903,b38721,a18267,America America,America,0.75
24904,b183623,a18267,America,America,1.0
24905,b140105,a18267,America,America,1.0
24906,b259404,a18267,America America,America,0.75
24907,b8580,a18267,America,America,1.0
24908,b73646,a18267,America,America,1.0
24909,b267196,a18267,America,America,1.0
24910,b164825,a18267,America,America,1.0
24911,b322702,a18267,America,America,1.0
24912,b65038,a18268,Sixteen,Sixteen,1.0
24913,b5401,a18268,Sixteen,Sixteen,1.0
24914,b214138,a18268,Sixteen,Sixteen,1.0
24915,b158077,a18268,Sixteen,Sixteen,1.0
24916,b212392,a18268,Sixteen,Sixteen,1.0
24917,b87223,a18282,Its Oh So Quiet,It’s Oh So Quiet,0.75
24918,b147395,a18282,Its Oh So Quiet,It’s Oh So Quiet,0.75
24919,b294179,a18286,Boyfriend,Boyfriend,1.0
24920,b13726,a18286,Boyfriend,Boyfriend,1.0
24921,b344057,a18286,Boyfriend,Boyfriend,1.0
24922,b168216,a18287,If I Ruled The World,If I Ruled the World,0.76
24923,b144237,a18287,If I Ruled The World,If I Ruled the World,0.76
24924,b87270,a18287,If I Ruled The World,If I Ruled the World,0.76
24925,b2679,a18287,If I Ruled The World,If I Ruled the World,0.76
24926,b201252,a18289,Windows Down,Windows Down,1.0
24927,b10631,a18291,I Can Feel You,I Can Feel You,1.0
24928,b85533,a18292,Asolutely Positively,Absolutely Positively,0.7916666666666666
24929,b14483,a18295,In My Heart,In My Heart,1.0
24930,b110850,a18295,In My Heart,In My Heart,1.0
24931,b313872,a18295,In My Heart,In My Heart,1.0
24932,b33319,a18295,In My Heart,In My Heart,1.0
24933,b31352,a18295,In My Heart,In My Heart,1.0
24934,b179695,a18295,In My Heart,In My Heart,1.0
