,title,artist,genre,duration,tempo,timesignature,keysignature,year
2337,Pale Horses,Moby,pop,266.23955,93.01,3,5,2009
2338,One Time We Lived,Moby,pop,229.45914,120.228,4,11,2009
2339,Up Out My Face,Mariah Carey,pop,263.31383,146.965,4,0,2009
2340,Angels Cry,Mariah Carey,pop,241.84117999999998,153.634,4,0,2009
2341,Low,Flo Rida-T‐Pain,pop,229.66812000000002,85.29700000000001,5,10,2007
2342,Got Money,Lil Wayne,pop,158.27546,165.08700000000002,4,4,2008
2343,Stand Back,Stevie Nicks,pop,297.09016,115.27799999999999,4,11,1983
2344,Because I Love You,Stevie B,pop,260.15302,84.003,3,1,1990
2345,Valerie,Steve Winwood,pop,247.06567,116.32,4,9,1982
2346,Fire,The Pointer Sisters,pop,306.41587000000004,115.00399999999999,5,2,1978
2347,If You Love Somebody Set Them Free,Sting,pop,256.33914,124.96600000000001,4,9,1985
2348,Englishman In New York,Sting,pop,267.02322000000004,102.015,4,9,1987
2349,All This Time,Sting,pop,319.26812,128.806,4,7,1991
2350,Soak Up The Sun,Sheryl Crow,pop,292.54485,120.01700000000001,4,4,2002
2351,Steve McQueen,Sheryl Crow,pop,205.26975,169.71099999999998,4,0,2002
2352,Old Red Eyes Is Back,The Beautiful South,pop,205.97506,154.32,4,0,1991
2353,We Are Each Other,The Beautiful South,pop,219.34975,164.55900000000003,4,6,1992
2354,36D,The Beautiful South,pop,314.09587,96.516,3,7,1992
2355,Bounce,Tarkan,pop,209.94567,194.0,4,7,2005
2356,Temperature,Sean Paul,pop,219.34975,125.02799999999999,4,8,2005
2357,Do You Remember,Jay Sean-Sean Paul-Lil Jon,pop,211.59138,83.954,3,11,2009
2358,Fire On Babylon,Sinéad O’Connor,pop,311.19628,160.579,4,1,1994
2359,Haunted,Shane MacGowan And The Popes,pop,251.8722,109.564,4,4,1995
2360,"California Dreamin""",The Mamas & The Papas,pop,157.93587,112.67,4,9,1965
2361,Sometimes It's A Bitch,Stevie Nicks,pop,278.36036,120.08,4,9,1991
2362,I'm So Excited,The Pointer Sisters,pop,233.53423999999998,182.493,1,7,1982
2363,Mad About You,Sting,pop,217.39057000000003,176.237,4,6,1991
2364,Why Should I Cry For You,Sting,pop,391.47057,164.997,5,0,1991
2365,The First Cut Is The Deepest,Sheryl Crow,pop,227.34322000000003,160.08100000000002,4,2,2003
2366,Good Is Good,Sheryl Crow,pop,258.24608,142.90200000000002,4,9,2005
2367,Mas Que Nada,Sergio Mendes / Black Eyed Peas,pop,267.20608,101.059,4,6,0
2368,"Everybody's Talkin""",The Beautiful South,pop,156.1073,111.675,3,4,1994
2369,Prettiest Eyes,The Beautiful South,pop,227.10812,128.19,4,4,1994
2370,One Last Love Song,The Beautiful South,pop,201.03791,92.23899999999999,3,5,1994
2371,Tears From The Moon,Conjure One,pop,488.72444,136.974,1,11,2002
2372,Aeroplane,Aeroplane,electronic,483.89179,102.992,4,7,2007
2373,Go Where You Wanna Go,The Mamas & The Papas,pop,146.23301999999998,105.522,4,0,1965
2374,I Saw Her Again,The Mamas & The Papas,pop,189.54404,122.88799999999999,4,11,1966
2375,Look Through My Window,The Mamas & The Papas,pop,184.39791,106.40100000000001,4,10,1966
2376,Whole Lotta Trouble,Stevie Nicks,pop,271.82975,95.665,4,2,1989
2377,Dream A Little Dream,The Beautiful South,pop,213.86404,136.40200000000002,3,0,1995
2378,Don't Marry Her,The Beautiful South,pop,202.34403999999998,99.931,1,0,1996
2379,I Want You Back,The Jackson 5,pop,178.75546,196.45,7,8,1969
2380,I'll Be There,The Jacksons,pop,191.37261,183.25599999999997,5,0,0
2381,Empire State Human,The Human League,pop,193.41016000000002,131.786,4,1,1979
2382,Silverlake Pills,Adam Freeland,electronic,12.69506,126.861,1,4,2007
2383,Creeque Alley,The Mamas & The Papas,pop,226.61179,146.275,4,11,1967
2384,Glad To Be Unhappy,The Mamas & The Papas,pop,104.17586999999999,109.3,1,11,1967
2385,3 A.M. Eternal,The KLF,pop,547.2126099999999,142.993,4,11,1989
2386,Shape Of My Heart,Sting,pop,279.27465,83.94200000000001,4,6,1993
2387,When We Dance,Sting,pop,360.85506000000004,168.0,4,11,1994
2388,This Cowboy Song,Sting,pop,299.96362999999997,100.33200000000001,4,0,1994
2389,Perfect 10,The Beautiful South,pop,218.61832,101.947,4,9,1998
2390,Dumb,The Beautiful South,pop,225.72363,113.731,3,7,1998
2391,Love Action (I Believe In Love),The Human League,pop,229.27627999999999,121.566,4,1,1981
2392,Mirror Man,The Human League,pop,230.24281000000002,133.546,4,0,1982
2393,Do You Wanna Dance,The Mamas & The Papas,pop,179.82648999999998,109.07600000000001,4,4,1966
2394,You Still Touch Me,Sting,pop,226.82077,101.141,4,2,1996
2395,The Root Of All Evil,The Beautiful South,pop,159.34649,132.16899999999998,4,8,2001
2396,Presidential,YoungBloodZ,pop,241.10975,85.04700000000001,4,2,2005
2397,Keep Hope Alive,The Crystal Method,electronic,392.30649,189.267,5,7,1995
2398,Get Closer,Ben Westbeech,electronic,295.44444,176.93200000000002,4,0,2007
2399,I Love You,Yello,electronic,335.72526,140.1,4,11,1983
2400,Let Me Cry,Yello,electronic,203.75465,142.37,4,7,1983
2401,Vicious Games,Yello,electronic,231.49669,127.499,4,9,1985
2402,The Stranger From Within,Ayreon,electronic,453.79873,201.976,3,6,1996
2403,9PM (Till I Come),ATB,electronic,465.84118,115.86,4,5,1998
2404,The Lebanon,The Human League,pop,304.95302000000004,82.68700000000001,3,2,1984
2405,Life On Your Own,The Human League,pop,248.34567,109.288,4,0,1984
2406,Human,The Human League,pop,265.35138,101.35700000000001,4,1,1986
2407,Safe In My Garden,The Mamas & The Papas,pop,195.29098,86.39,1,0,1968
2408,Brand New Day,Sting,pop,380.15955,104.958,4,4,1999
2409,Let Go With The Flow,The Beautiful South,pop,192.31302,129.964,4,6,2003
2410,This Old Skin,The Beautiful South,pop,232.64607999999998,129.08700000000002,4,2,2004
2411,Busy Child,The Crystal Method,electronic,403.33016,128.007,4,1,1997
2412,Trip Like I Do,The Crystal Method,electronic,434.96444,127.985,4,7,1997
2413,Can't Computerize It,Apparat,electronic,267.88526,120.045,4,4,2004
2414,Goldrush,Yello,electronic,262.86975,141.469,3,1,1986
2415,Cowgirl,Underworld,electronic,511.9473,126.919,4,10,1993
2416,Born Slippy,Underworld,electronic,235.31057,129.988,4,10,1995
2417,Temple of the cat,Ayreon,electronic,250.90567000000001,115.031,4,4,2000
2418,The Summer,ATB,electronic,386.24608,133.14700000000002,4,0,2000
2419,Heart Like A Wheel,The Human League,pop,269.322,120.055,4,7,1990
2420,After The Rain Has Fallen,Sting,pop,303.0722,110.66799999999999,7,6,1999
2421,Send Your Love,Sting,pop,287.52934,110.029,4,9,2003
2422,Born Too Slow,The Crystal Method,electronic,179.722,130.002,4,1,2003
2423,Rolodex Propaganda,At The Drive-In,electronic,175.49016,164.753,4,0,2000
2424,Invalid Letter Dept.,At The Drive-In,electronic,365.26975,121.685,4,7,2000
2425,Get On,Arty,electronic,446.77179,86.93,3,1,2009
2426,The Funk Phenomena,Armand Van Helden,electronic,416.05179,127.99799999999999,4,11,1995
2427,Ultrafunkula,Armand Van Helden,electronic,338.83383,128.001,4,9,1997
2428,Tied Up,Yello,electronic,213.57668999999999,124.01700000000001,4,9,1988
2429,Let U Go,ATB,electronic,426.50077000000005,132.977,4,11,1999
2430,Hold You,ATB,electronic,435.3824,134.023,4,9,2001
2431,You're Not Alone,ATB,electronic,209.26649,89.988,1,7,2002
2432,All I Ever Wanted,The Human League,pop,234.37016,129.541,4,0,2001
2433,The Things That Dreams Are Made Of,The Human League,pop,325.642,125.99700000000001,4,6,0
2434,Whenever I Say Your Name,Sting-Mary J. Blige,pop,325.11955,156.368,4,9,0
2435,Make It Mine,The Shamen,electronic,375.97995,120.22,4,10,1990
2436,I Will Get On,Annie,electronic,517.98159,123.0,4,10,2002
2437,Heartbeat,Annie,electronic,185.62566999999999,85.296,5,11,2005
2438,I Know Ur Girlfriend Hates Me,Annie,electronic,520.95955,127.98200000000001,5,8,2008
2439,Follow Me,Ercola-Annie,electronic,276.27057,84.04299999999999,1,7,2008
2440,Red Leather,Peaches,electronic,173.00853,116.42399999999999,1,6,2000
2441,Offshore,Chicane,electronic,419.05587,127.891,4,5,1996
2442,Crazy Chick,Charlotte Church,electronic,164.07465,89.84700000000001,3,9,2005
2443,Science Fiction,Carl Craig,electronic,340.00934,129.98,5,5,1995
2444,Rubberbandman,Yello,electronic,220.47302000000002,75.206,3,10,1991
2445,Cowgirl,Underworld,electronic,511.9473,126.919,4,10,0
2446,Two Months Off,Underworld,electronic,612.0224,127.57600000000001,5,0,2002
2447,Just Be,Tiësto-Kirsty Hawkshaw,electronic,191.97342,135.128,4,9,2004
2448,I Don't Wanna Stop,ATB,electronic,568.76363,129.99200000000002,4,9,2002
2449,Long Way Home,ATB,electronic,465.18812,135.061,4,0,2003
2450,Marrakech,ATB,electronic,262.21668999999997,132.998,4,6,2004
2451,Ebeneezer Goode,The Shamen,electronic,221.36118,126.044,4,11,1992
2452,Don't Stop,Brazilian Girls,electronic,335.82975,128.006,3,1,2004
2453,Keep Me In Mind,Boy George,electronic,245.08036,102.494,4,8,1987
2454,Yeah Yeah,Bodyrox,electronic,490.78812,126.00399999999999,5,7,2006
2455,What Planet You On?,Bodyrox-Luciana,electronic,391.75791,83.999,3,7,2007
2456,Insomniac Olympics,Blockhead,electronic,306.59873,87.98299999999999,4,2,2003
2457,Sunstroke,Chicane,electronic,231.41832000000002,124.89399999999999,5,5,1997
2458,Red Skies,Chicane,electronic,457.19465,91.25200000000001,3,10,1998
2459,Call My Name,Charlotte Church,electronic,178.88608,122.912,4,5,2005
2460,Supernature,Cerrone,electronic,264.33261,127.37100000000001,4,0,1977
2461,Give Me Love,Cerrone,electronic,259.91791,123.289,4,1,1978
2462,Hear My Name,Armand Van Helden,electronic,360.14975,130.87,4,11,2004
2463,My My My,Armand Van Helden,electronic,383.03302,127.54,4,6,2004
2464,My My My,Armand Van Helden,electronic,383.03302,127.54,4,6,2004
2465,How How,Yello,electronic,160.73098000000002,110.037,5,5,1994
2466,On Track,Yello,electronic,332.59057,134.903,4,2,1997
2467,Beautiful Burnout,Underworld,electronic,671.86893,0.0,3,4,2007
2468,Ring Road,Underworld,electronic,273.55383,95.04,4,1,2007
2469,Ecstasy,ATB,electronic,324.44036,135.018,4,6,2004
2470,Fragile,Sting,pop,233.19465,167.817,7,2,1987
2471,Last Call,Brazilian Girls,electronic,250.06975,113.992,4,6,2006
2472,Volta 82,Boys Noize,electronic,332.06812,126.99799999999999,4,6,2005
2473,To Be Reborn,Boy George,electronic,265.76934,100.062,3,8,1987
2474,Don't Cry,Boy George,electronic,248.16281,99.83,4,9,1988
2475,Alice Everyday,Book Of Love,electronic,222.27546,130.107,4,3,1991
2476,Counting The Rosaries,Book Of Love,electronic,221.07383,100.289,4,4,1991
2477,The Hardest Heart,Blank & Jones,electronic,215.24853,137.873,4,6,2002
2478,High Noon,DJ Shadow,electronic,239.82975,137.9,4,3,1997
2479,What Does Your Soul Look Like,DJ Shadow,electronic,381.25669,156.017,4,8,1997
2480,Don't Give Up,Chicane-Bryan Adams,electronic,715.0754599999999,135.00799999999998,4,8,2000
2481,Autumn Tactics,Chicane,electronic,442.48770999999994,136.06799999999998,4,9,2000
2482,Come Tomorrow,Chicane,electronic,214.49097999999998,103.98,4,2,2007
2483,Touch Your Toes,Armand Van Helden,electronic,349.12608,126.171,4,0,2007
2484,Planet Dada,Yello,electronic,280.31955,89.348,3,1,2003
2485,Holding The Moth,Underworld,electronic,504.13669000000004,127.976,4,6,2007
2486,Let U Go (Reworked),ATB,electronic,205.87057,131.964,4,11,2005
2487,Summer Rain,ATB,electronic,407.14404,131.985,4,7,2006
2488,Feel Alive,ATB,electronic,226.35057,131.991,5,7,2007
2489,Justify,ATB,electronic,620.85179,87.98899999999999,3,5,2007
2490,I Need You,Dave Gahan,electronic,284.9171,209.572,4,2,2003
2491,& Down,Boys Noize,electronic,220.05506,154.96,4,5,2007
2492,Lava Lava,Boys Noize,electronic,240.87465,123.084,7,2,2007
2493,My Head,Boys Noize,electronic,223.63383,126.992,4,7,2008
2494,You Found Another Guy,Boy George,electronic,266.37016,103.714,4,6,1989
2495,The Crying Game,Boy George,electronic,201.27302,100.01899999999999,4,4,1987
2496,More Than Likely,P.M. Dawn,electronic,257.56689,87.98100000000001,4,4,1993
2497,Funtime,Boy George,electronic,185.49506,134.838,4,7,1995
2498,Silence,Delerium-Sarah McLachlan,electronic,485.35465,98.367,1,9,1997
2499,You Can't Go Home Again,DJ Shadow,electronic,427.54567000000003,162.464,4,10,2002
2500,Six Days,DJ Shadow,electronic,231.99302000000003,171.861,4,10,2002
2501,Enuff,DJ Shadow-Q‐Tip-Lateef the Truth Speaker,electronic,236.12036,102.098,4,7,2006
2502,Bruised Water,Chicane-Natasha Bedingfield,electronic,178.15465,131.013,1,1,2008
2503,Poppiholla,Chicane,electronic,223.92118,127.978,1,3,2009
2504,Hiding All The Stars,Chicane,electronic,201.45587,128.02700000000002,4,2,2009
2505,I Want Your Soul,Armand Van Helden,electronic,399.59465,127.94200000000001,4,6,2007
2506,Bonkers,Dizzee Rascal-Armand van Helden,electronic,176.87465,126.212,1,11,2009
2507,Escape Me,Tiësto-C.C. Sheffield,electronic,422.29506,132.984,4,11,2009
2508,Feel It,Three 6 Mafia-Tiësto-Sean Kingston-Flo Rida,electronic,241.05751,133.056,4,2,2009
2509,Who Wants To Be Alone,Tiësto-Nelly Furtado,electronic,215.45751,117.91799999999999,4,0,2010
2510,Wrong Medication,ATB-Jades,electronic,219.19302000000002,135.05100000000002,4,11,2008
2511,Sandstorm,Darude,electronic,226.08934,136.194,4,11,1999
2512,Feel the Beat,Darude,electronic,258.7424,137.495,4,6,2000
2513,Sweet Lullaby,Deep Forest,electronic,561.42322,126.022,4,7,1992
2514,Forest Hymn,Deep Forest,electronic,322.2722,129.924,4,0,1993
2515,Freedom Cry,Deep Forest,electronic,244.45342000000002,157.72299999999998,7,6,1995
2516,Gotta Get Thru This,Daniel Bedingfield,electronic,214.62159,86.531,5,8,2001
2517,The Mambo Craze,De-Phazz,electronic,248.05832,85.346,5,8,1999
2518,Something Special,De-Phazz,electronic,254.37995,123.419,4,0,2001
2519,Bottle Living,Dave Gahan,electronic,212.61016,145.289,3,2,2003
2520,Kingdom,Dave Gahan,electronic,272.92689,99.23200000000001,1,9,2007
2521,Xtatic Truth,Crystal Fighters,electronic,217.88689,151.00799999999998,4,7,2009
2522,Crimewave,Crystal Castles,electronic,244.37506000000002,86.675,3,4,2007
2523,Starter,Boys Noize,electronic,223.34649,123.904,4,6,2009
2524,Il Adore,Boy George,electronic,373.2371,145.278,4,5,1995
2525,Innocente (Falling In Love),Delerium-Leigh Nash,electronic,623.41179,86.675,3,9,2001
2526,This Time (I'm Gonna Try It My Way),DJ Shadow,electronic,260.23138,96.462,4,4,2006
2527,Leaving Town,Chicane,electronic,359.41832,87.921,1,4,2010
2528,Punk,Ferry Corsten,electronic,457.7171,135.004,4,1,2002
2529,Madazulu,Deep Forest,electronic,301.06077,133.392,3,1,1997
2530,Mushaboom,Feist,electronic,223.7122,88.694,4,3,2003
2531,Aidy's Girl is a Computer,Darkstar,electronic,313.46893,135.088,7,6,2009
2532,James Dean (I Wanna Know),Daniel Bedingfield,electronic,177.21424,129.012,4,6,2002
2533,Friday,Daniel Bedingfield,electronic,208.1171,155.05,4,10,2002
2534,Never Gonna Leave Your Side,Daniel Bedingfield,electronic,235.10159,140.094,4,7,2002
2535,Wrap My Words Around You,Daniel Bedingfield,electronic,190.71955,91.962,4,1,2004
2536,The Way,Daniel Bedingfield,electronic,197.11955,139.996,3,11,2004
2537,The Way,Daniel Bedingfield,electronic,197.11955,139.996,3,11,2004
2538,Sweet Dreams (Are Made Of This),Eurythmics,electronic,218.20036,125.17,4,0,1983
2539,Stay,David Guetta-Chris Willis,electronic,209.91955,127.954,4,2,2004
2540,The World Is Mine,David Guetta,electronic,192.52200000000002,127.84299999999999,4,1,2004
2541,In Love With Myself,David Guetta,electronic,266.60526,84.615,5,6,2005
2542,Love Don't Let Me Go (Walking Away),David Guetta-The Egg,electronic,196.20526,126.95100000000001,5,5,2006
2543,Air War,Crystal Castles,electronic,202.86649,127.086,4,8,2006
2544,Vanished,Crystal Castles,electronic,180.94975,119.994,4,8,2008
2545,Courtship Dating,Crystal Castles,electronic,212.45342000000002,120.038,4,0,2008
2546,Doe Deer,Crystal Castles,electronic,97.74975,92.009,4,4,2010
2547,Nott,Boys Noize,electronic,316.13342,192.187,4,2,2009
2548,Trooper,Boys Noize,electronic,343.17016,187.514,1,9,2009
2549,Angelicus,Delerium,electronic,310.49098,210.048,4,7,2006
2550,Heavenly Action,Erasure,electronic,208.79628,104.33200000000001,4,1,1985
2551,Shoplifter,EPROM,electronic,243.35627999999997,87.48100000000001,4,2,2010
2552,Evil Woman,Electric Light Orchestra,electronic,297.40362999999996,120.104,4,0,1975
2553,It's Time,Ferry Corsten,electronic,322.08934,131.053,4,6,2003
2554,Know-How,Kings of Convenience-Feist,electronic,238.23628,159.971,4,8,2004
2555,My Moon My Man,Feist,electronic,184.94648999999998,124.273,4,11,2007
2556,1234,Feist,electronic,183.58812,109.955,4,7,2007
2557,The One,Sharam-Daniel Bedingfield,electronic,202.762,127.977,4,7,2008
2558,I Can't Read You,Daniel Bedingfield,electronic,244.63627999999997,138.197,4,4,2002
2559,Nothing Hurts Like Love,Daniel Bedingfield,electronic,189.3873,92.89200000000001,1,1,2004
2560,Here Comes The Rain Again,Eurythmics,electronic,359.91465,85.335,5,9,1983
2561,Sexcrime (Nineteen Eighty-Four),Eurythmics,electronic,236.5122,119.09700000000001,4,4,1984
2562,Everytime We Touch,David Guetta-Chris Willis-Steve Angello-Sebastian Ingrosso,electronic,220.36853,83.66799999999999,1,9,2008
2563,Lemonade,Boys Noize-Erol Alkan,electronic,283.08853,129.09799999999998,4,10,2010
2564,Strange Magic,Electric Light Orchestra,electronic,247.2224,93.772,1,9,1975
2565,Mr. Blue Sky,Electric Light Orchestra,electronic,301.66159,92.195,4,10,1977
2566,Turn To Stone,Electric Light Orchestra,electronic,229.48526,141.023,4,4,1977
2567,Holding On,Ferry Corsten,electronic,227.21261,86.994,4,7,2003
2568,Sisters Are Doin' It For Themselves,Eurythmics;Aretha Franklin,electronic,355.47382999999996,136.517,4,5,1985
2569,Thorn In My Side,Eurythmics,electronic,273.99791,135.184,4,7,1986
2570,One Love,David Guetta-Estelle,electronic,432.48281,126.042,4,8,2009
2571,Mr. Vain Recall,Culture Beat,electronic,208.79628,139.809,1,7,2003
2572,Take It As It Comes,Concord Dawn,electronic,378.06975,173.94299999999998,4,1,2008
2573,Les Djinns,Djuma Soundsystem,electronic,362.47465,130.007,4,1,2003
2574,Fat Lip,Sum 41,rock,180.34893,98.176,4,9,2001
2575,Local Boy In The Photograph,Stereophonics,rock,199.26158999999998,130.951,4,7,1997
2576,Born To Be Wild,Steppenwolf,rock,208.14321999999999,146.496,4,9,1968
2577,Kill Your Darlings,Soulwax,rock,201.24688999999998,111.223,5,0,1996
2578,Pure Massacre,Silverchair,rock,298.55302,90.219,4,2,1995
2579,Wild West Hero,Electric Light Orchestra,electronic,24.24118,74.454,1,11,1977
2580,Sweet Talkin' Woman,Electric Light Orchestra,electronic,229.58975,122.07700000000001,4,0,1977
2581,Junk,Ferry Corsten-Guru,electronic,157.3873,125.04700000000001,4,11,2006
2582,Forever,Ferry Corsten,electronic,200.09751,124.975,4,4,2006
2583,GRRRR,David Guetta,electronic,445.41342000000003,124.986,4,7,2009
2584,Shadow on the Wall,Mike Oldfield,rock,187.81995,85.07700000000001,4,7,1983
2585,Radio Free Europe,R.E.M.,rock,234.10893,163.8,4,4,1981
2586,The Lost Art Of Keeping A Secret,Queens Of The Stone Age,rock,233.42975,116.719,4,8,2000
2587,Dress,PJ Harvey,rock,198.29506,151.506,1,11,1991
2588,In Too Deep,Sum 41,rock,206.88934,115.985,4,9,2001
2589,Just Looking,Stereophonics,rock,318.56281,88.04,1,0,1999
2590,I'll Meet You At Midnight,Smokie,rock,197.19791,128.043,1,6,1976
2591,Israel's Son,Silverchair,rock,318.6673,89.663,4,0,1995
2592,Freak,Silverchair,rock,226.95137999999997,117.969,4,6,1997
2593,Blue Savannah,Erasure,electronic,259.36933999999997,90.03200000000001,1,2,1989
2594,Don't Bring Me Down,Electric Light Orchestra,electronic,245.31546,115.691,4,2,1979
2595,Shine A Little Love,Electric Light Orchestra,electronic,278.25587,132.785,4,7,1979
2596,Radio Crash,Ferry Corsten,electronic,397.50485,137.951,4,7,2008
2597,We Belong,Ferry Corsten,electronic,190.98077,130.059,3,10,2008
2598,Love Is A Stranger,Eurythmics,electronic,240.29995,128.02100000000002,4,5,0
2599,God Save The Queen,Sex Pistols,rock,197.82485,148.616,4,9,1977
2600,Pretty Vacant,Sex Pistols,rock,194.58567,144.57299999999998,4,2,1977
2601,Talk About The Passion,R.E.M.,rock,202.4224,132.25,4,2,1983
2602,Go With The Flow,Queens Of The Stone Age,rock,190.35383000000002,159.739,4,4,2002
2603,No One Knows,Queens Of The Stone Age,rock,408.00608,89.074,1,8,2002
2604,First It Giveth,Queens Of The Stone Age,rock,198.37341999999998,215.80900000000003,4,6,2002
2605,Little Sister,Queens Of The Stone Age,rock,211.56526000000002,160.07,4,11,2005
2606,Man-Size,PJ Harvey,rock,196.49261,85.639,1,11,1993
2607,Supersonic,Oasis,rock,311.92771,108.135,4,9,1994
2608,Underclass Hero,Sum 41,rock,194.21995,95.96700000000001,4,6,2007
2609,Talent Is An Asset,Sparks,rock,201.11628000000002,108.853,4,11,1974
2610,E Talking,Soulwax,rock,277.002,128.68,4,0,2004
2611,Somethings Been Making Me Blue,Smokie,rock,177.18812,127.99799999999999,4,5,1976
2612,Wild Wild Angels,Smokie,rock,235.41506,134.637,4,2,1976
2613,It's Your Life,Smokie,rock,206.49751,93.023,4,7,1977
2614,Cemetery,Silverchair,rock,241.162,109.978,4,0,1997
2615,The Door,Silverchair,rock,213.13261,91.92200000000001,4,7,1997
2616,Ana's Song (Open Fire),Silverchair,rock,231.07872999999998,156.67700000000002,4,4,1999
2617,Chorus,Erasure,electronic,268.43383,86.7,5,0,1991
