SongNumber,AlbumName,ArtistName,Danceability,Duration,KeySignature,Tempo,TimeSignature,Title,Year
17464,"b'Coming Home'","b'Lionel Richie'",0.0,198.39955,8,91.955,4,"b'I Call It Love'",2006
17465,"b'Armada pres. Captivating Sounds_ Vol. 3'","b'John Askew'",0.0,488.46322,0,140.002,1,"b'Mood Swing'",2005
17466,"b'Live-N-Direct'","b'San Quinn'",0.0,202.70975,6,153.994,5,"b"Shootin' The Breeze With KGLP 45.7 (Featuring Chuy Gomez of KMEL)"",0
17467,"b'Crazy'","b'Dallas Superstars'",0.0,414.48444,11,131.947,4,"b'Crazy (Extended Version)'",2004
17468,"b'Fright Makes Right'","b'Coughs'",0.0,149.62893,10,90.818,4,"b'Fright Makes Right'",2005
17469,"b"You're Not Alone"","b'ATB'",0.0,191.7122,7,90.009,3,"b'Rising Moon'",2002
17470,"b'Fast Cats & Mysterious Cows-Songs From America'","b'Patricia Petitbon'",0.0,61.80526,0,110.683,1,"b'Who Has Seen The Wind/What Is Pink'",0
17471,"b'Thirteen'","b'Teenage Fanclub'",0.0,129.04444,9,110.334,4,"b'Ret Liv Dead'",1993
17472,"b'Caprichos De Mujer'","b'Ni\xc3\xb1a Pastori'",0.0,206.65424,0,185.991,3,"b'No Me Pidas Que No Sea Un Inconsciente'",0
17473,"b'Tribal Derivations'","b'Beats Antique'",0.0,238.49751,0,170.026,4,"b'The Lantern'",2007
17474,"b'Bound For Glory'","b'Bill Murk'",0.0,168.25424,9,155.763,1,"b'Orange Blossom Special'",1993
17475,"b'Patchwork: A Tribute to James Booker'","b'Marcia Ball'",0.0,157.54404,3,97.891,4,"b'Classified'",0
17476,"b'Discordia'","b'MISERY INDEX'",0.0,172.64281,7,105.348,5,"b'Outsourcing Jehovah'",2006
17477,"b'Plaits'","b'First Aid Kit'",0.0,194.16771,10,115.006,4,"b'Screw me up and throw away'",0
17478,"b'Baro Biao'","b'Fanfare Ciocarlia'",0.0,187.27138,6,146.127,3,"b'Manea tiganilor'",0
17479,"b'King Papaya'","b'Koby Israelite'",0.0,88.08444,10,73.767,1,"b"Hell's Kitchen"",0
17480,"b'The Dark Ride'","b'Helloween'",0.0,276.68853,2,89.977,4,"b'The Departed'",2000
17481,"b'Neubauten Das Album'","b'Marco Remus'",0.0,349.51791,0,142.992,4,"b'Ghetto Monk'",0
17482,"b'The Air Force'","b'XIU XIU'",0.0,177.10975,7,92.823,1,"b'PJ in the Streets...'",2006
17483,"b'Sanitas'","b'Stafraenn Hakon'",0.0,405.21098,2,127.958,4,"b'Ratio 8-3 at Least'",2010
17484,"b'Hed Phone Sex'","b'Funki Porcini'",0.0,369.50159,1,167.903,4,"b'The Softest Thing In The World (Motorway Accident)'",1995
17485,"b'Farscape I & II'","b'Klaus Schulze & Lisa Gerrard'",0.0,1554.1024,4,115.004,4,"b'Liquid Coincidence 3'",2008
17486,"b'Bleeding Hearts_ Vol. 2 - EP'","b'Cdatakill'",0.0,312.08444,7,100.01,3,"b'No Bakes (No Breaks Remix By Cakebuilder)'",0
17487,"b"John Smith's Blunderbus"","b'John Smith'",0.0,305.31873,11,177.559,4,"b"I'm Rollerblading! (Featuring Josh Martinez and Pip Skid)"",0
17488,"b'Symphony No. 3'","b'Henryk Gorecki'",0.0,1029.642,2,46.999,1,"b'Symphony No. 3: III. Lento - Cantablile Semplice'",0
17489,"b'No More Days To Waste'","b'Aloha From Hell'",0.0,226.61179,1,160.114,4,"b'Hello_ Hello'",2009
17490,"b'At His Best'","b'Buddy Greco'",0.0,142.52363,5,107.105,3,"b'Girl Talk'",0
17491,"b'Pure Sound_ Pure Hogwash_ Pure Amphetamines'","b'Gangster Fun'",0.0,198.00771,11,167.292,1,"b'California'",0
17492,"b'Wish'","b'Kendra Shank'",0.0,420.98893,7,137.021,4,"b'Softly_ As In A Morning Sunrise'",0
17493,"b'Think About Life'","b'Think About Life'",0.0,475.27138,2,96.29,3,"b'The Blue Sun'",2006
17494,"b'Hip Hop Raw and Uncut Live'","b'Slim Thug'",0.0,81.50159,1,146.666,7,"b"I Ain't Heard of That"",2005
17495,"b'Get Rich Or Die Tryin'","b'50 Cent'",0.0,218.43546,10,109.265,4,"b'Lifes On The Line'",0
17496,"b'Sing Everything Under The Sun'","b'Paris Sisters'",0.0,148.50567,5,73.823,1,"b'See That Boy (aka See That Girl) (Album Version)'",0
17497,"b'Angel Station'","b"Manfred Mann's Earth Band"",0.0,377.46893,7,168.916,4,"b'Waiting For The Rain (Album Version)'",1979
17498,"b'The Julia Fordham Collection'","b'Julia Fordham'",0.0,247.82322,9,90.213,4,"b'Manhattan Skyline'",1989
17499,"b'Y Siguen Los Exitos (Album)'","b'Los Llaneros De La Frontera'",0.0,206.10567,9,115.348,4,"b'Arrullo Ma\xc3\xb1anero'",0
17500,"b'Rotosphere'","b'Rotor'",0.0,252.42077,9,122.032,7,"b'Rotos 2.1 (Rainy Day)'",2000
17501,"b'The Greatest Hits_ Vol. 1 (Extended Mixes)'","b'Trance Generators'",0.0,451.02975,6,141.033,4,"b'Bang the Drums'",0
17502,"b'The Apostasy'","b'Behemoth'",0.0,183.24853,8,85.872,1,"b'Prometherion'",2007
17503,"b'Slave Music (Post 911 Lyricism)'","b'Emerg McVay'",0.0,255.58159,10,87.006,4,"b'Slave Music ft. Ako Mack'",0
17504,"b'Metropolisation'","b'Ralph Sliwinski'",0.0,246.38649,9,111.98,4,"b'Intro 2'",0
17505,"b'Zimmer 483'","b'Tokio Hotel'",0.0,220.3424,8,117.92,4,"b'Totgeliebt'",2007
17506,"b'Another Day In Pleasantville'","b'Guitar Gangsters'",0.0,210.57261,4,188.35,4,"b"Tarantino's Son"",0
17507,"b'Kookie'","b'Edd Byrnes'",0.0,174.23628,0,126.845,4,"b'A" You\'re Adorable (The Alphabet Song)'",0
17508,"b'Sun Gangs'","b'The Veils'",0.0,211.56526,0,66.71,5,"b'Scarecrow'",2009
17509,"b'Dosis De Amor'","b'Frank Reyes'",0.0,188.42077,1,124.95,4,"b'Te Fuiste Sin Decir Nada'",2005
17510,"b'The Great San Bernardino Birthday Party_ Vol. 4'","b'John Fahey'",0.0,120.24118,2,52.353,1,"b'Oh Come_ Oh Come Emanuel'",0
17511,"b'The Trick To Life'","b'The Hoosiers'",0.0,123.50649,2,71.079,1,"b'Money To Be Made'",2007
17512,"b'Absolutely Live 1986'","b'Dzem'",0.0,188.78649,0,123.867,4,"b'Poznalam Go Po Czarnym Kapeluszu (2003 Digital Remaster)'",0
17513,"b'The Cookbook'","b'Missy Elliott'",0.0,256.54812,2,97.18,4,"b'Meltdown (Amended Album Version)'",2005
17514,"b'Carpe Diem'","b'Lara Fabian'",0.0,225.12281,3,112.668,4,"b"Tu T'En Vas"",1994
17515,"b'True Soulful Love'","b'Mable John'",0.0,176.45669,0,66.516,3,"b'Your Good Thing (Is About To End)'",1991
17516,"b'Decrowning'","b'Amoral'",0.0,250.20036,7,93.347,3,"b'Lacrimal Gland'",2005
17517,"b'Sonando Diferente'","b'Yaga y Mackie'",0.0,211.06893,1,99.996,4,"b'Mi Mujer'",2002
17518,"b"Dan Moretti's Infant Eyes"","b'Dan Moretti'",0.0,322.7424,0,141.674,3,"b"Lee's Smile - Original"",0
17519,"b"Le soleil a rendez-vous avec la lune - 1934-1956 (Anthologie stellaire sous la direction d'Andr\xc3\xa9 Be"","b'Jean Marco'",0.0,198.5824,5,129.122,4,"b'Luna rossa'",0
17520,"b'Break Like The Wind'","b'Spinal Tap'",0.0,170.39628,7,169.995,4,"b"Stinkin' Up The Great Outdoors"",1992
17521,"b'Everyone Is Out To Get Us'","b'Far-Less'",0.0,154.27873,7,152.132,4,"b'Jumping The Shark'",0
17522,"b'Complete Chillout'","b'Dubtribe Sound System'",0.0,289.67138,6,125.948,4,"b'Do It Now'",2000
17523,"b'Celtic Dreams'","b'Well_ Brigit'",0.0,230.24281,0,110.259,5,"b'Ho Abhainn (Album)'",0
17524,"b'Built From Scratch'","b'X-ecutioners Featuring Everlast'",0.0,149.21098,4,94.082,4,"b'B-boy Punk Rock 2001'",2001
17525,"b'The History of Blue Note_ 70th Anniversary'","b'Lee Morgan'",0.0,624.97914,3,102.232,3,"b'The Sidewinder'",1963
17526,"b"Goin' Mad Blues Vol. 5"","b'Blind Boy Fuller_ Sonny Terry'",0.0,162.76853,4,139.062,4,"b'Harmonica Blues'",0
17527,"b'Carnival Of Chaos'","b'GWAR'",0.0,308.89751,11,104.175,4,"b'The Private Pain Of Techno Destructo'",1997
17528,"b'This Is My Blood'","b'Soul Embraced'",0.0,228.41424,7,174.53,4,"b'I Fade Away'",2003
17529,"b'A Luta Continua'","b'Ena P\xc3\xa1 2000'",0.0,163.60444,0,143.192,1,"b'Tourada'",2004
17530,"b'The Freelance Years'","b'Abbey Lincoln'",0.0,234.37016,8,87.842,5,"b'I Must Have That Man'",2000
17531,"b'Millions Like Stars In My Hands'","b'Single Gun Theory'",0.0,49.03138,5,218.548,4,"b'Satellite'",1991
17532,"b'Suburban Kid'","b'Bob Evans'",0.0,219.27138,2,124.161,7,"b'Sore Eyes'",0
17533,"b'Ambient 1/Music For Airports'","b'Brian Eno'",0.0,1041.57995,2,82.741,1,"b'1/1 (2004 Digital Remaster)'",0
17534,"b"She's Going Out / Please Change Your Mind"","b'The Remote'",0.0,427.44118,11,127.968,4,"b"She's Going Out"",0
17535,"b'I Thought About You'","b'Patti Page'",0.0,191.52934,0,113.647,5,"b'Moon Over Miami'",0
17536,"b'Melvin Crema'","b'Melvin Crema'",0.0,138.762,4,90.129,5,"b'Chup - Chup'",2006
17537,"b'5 Chairs'","b'Atlantic Brass Quintet'",0.0,158.22322,7,56.68,5,"b'Four Madrigals: Cruda Amarili_ che col nome ancora'",0
17538,"b'Shwayze'","b'Shwayze'",0.0,235.96363,11,100.061,4,"b'Corona And Lime'",2008
17539,"b'Best Of Friends'","b'Friends'",0.0,226.89914,4,120.025,4,"b'Ensam med dig'",0
17540,"b'Elevate'","b'System F'",0.0,522.81424,6,138.003,4,"b'Elevate'",2000
17541,"b'Years In Waste'","b'Omnium Gatherum'",0.0,307.19955,0,112.495,4,"b'Waste of bereavement'",2004
17542,"b'Bringing It All Back Home'","b'Kuba'",0.0,359.60118,8,59.508,1,"b'They all went to a party'",0
17543,"b'111'","b'Mouth Of The Architect'",0.0,936.01914,0,117.216,3,"b'No One Wished To Settle Here'",2006
17544,"b'Echoes of Decimation'","b'Origin'",0.0,241.89342,11,84.304,3,"b'Echoes of Decimation'",2005
17545,"b'Have Blues - Must Rock'","b'Bugs Henderson & The Shuffle Kings'",0.0,302.602,2,114.639,1,"b'Tramp On Your Street'",0
17546,"b'Destination Life'","b'Rhonda Vincent'",0.0,162.06322,4,95.872,7,"b'I Heard My Saviour Calling Me'",2009
17547,"b'Windtalkers'","b'FRONT'",0.0,380.96934,4,65.992,3,"b'Windtalkers'",0
17548,"b'The Best Of Latino Velvet'","b'Jay Tee & Baby Bash'",0.0,303.04608,2,95.909,4,"b'Jay Tee & Baby Bash'",0
17549,"b'Recorded by Martin Meinsch\xc3\xa4fer'","b'Henrik Freischlader'",0.0,327.57506,10,88.001,4,"b'Breakout'",2009
17550,"b'The Loopholes & Great Excuses'","b'Frankenbok'",0.0,305.3971,6,90.98,4,"b'Cling (Album Version)'",0
17551,"b'brand new eyes'","b'Paramore'",0.0,198.73914,4,160.111,4,"b'Where The Lines Overlap (Album Version)'",0
17552,"b'Espacial'","b'Katia B'",0.0,294.53016,11,115.011,4,"b'Espacial'",2007
17553,"b"Rock 'em Dead"","b'Adam Richmond'",0.0,34.19383,11,130.945,4,"b'App Rock'",0
17554,"b'Broken Record Prayers'","b'Comet Gain'",0.0,217.23383,7,111.688,4,"b'Record Prayer'",2008
17555,"b'Christmas Gonzo Style'","b'Jerry Jeff Walker'",0.0,156.36853,0,169.302,4,"b'Rudolph The Red-Nosed Reindeer (Album Version)'",0
17556,"b'Bird in the Hand'","b'The Weather Underground'",0.0,78.57587,9,102.881,3,"b'Little Sparrows in Boyle Heights'",0
17557,"b'Les Ronds De Carotte'","b'Thomas Fersen'",0.0,222.53669,9,116.601,1,"b'Un Temps De Chien'",1995
17558,"b'The Intricate Beauty'","b'King Britt'",0.0,298.78812,10,185.895,4,"b'Blackhand Side'",0
17559,"b'Land_ Air_ Sea'","b'The Special Goodness'",0.0,208.53506,7,90.259,4,"b"You Know I'd Like\xc2\xbf"",0
17560,"b'I Consigli Del Cuore-Raccolta 1994-2006'","b'Massimo Di Cataldo'",0.0,217.18159,2,137.782,4,"b'Veramente'",0
17561,"b'Gospel Greats'","b'The London Community Gospel Choir'",0.0,426.00444,3,56.927,4,"b'Love Lifted Me'",0
17562,"b'Miss You'","b'MY EARLY MUSTANG'",0.0,199.31383,10,122.396,4,"b'Disappointed'",0
17563,"b"Working Man's Blues"","b'Johnny Copeland'",0.0,165.40689,5,105.851,7,"b'Funny Feeling'",0
17564,"b'The Essentials:  The Meters'","b'The Meters'",0.0,176.61342,4,90.277,4,"b'Hand Clapping Song'",2004
17565,"b'Saffronia'","b'Lyambiko'",0.0,253.57016,5,99.158,3,"b'Feeling Good'",2008
17566,"b'Golden Heart'","b'Mark Knopfler'",0.0,360.38485,2,89.489,3,"b'Are We In Trouble Now'",1996
17567,"b'Sweet Luck of Amaryllis'","b'Retsin'",0.0,219.92444,2,104.903,3,"b'Dad Gone'",1998
17568,"b'Okkasion EP'","b'Wighnomy Brothers'",0.0,406.59546,1,127.975,4,"b'Hankkofloppe'",2006
17569,"b"Jawohl sie kann's. Sie hat's geschafft."","b'Les Reines Prochaines'",0.0,4.23138,9,113.695,1,"b'Hurry Up Man'",0
17570,"b'Livet'","b'Carl-Johan Vallgren'",0.0,195.49995,7,189.217,3,"b'Lycklig'",0
17571,"b'Texas Guitar Killers'","b'Gatemouth Brown'",0.0,165.79873,0,79.204,1,"b'Guitar In My Hand'",2004
17572,"b'Toda Una Epoca'","b'Vicente Fernandez'",0.0,181.60281,7,96.217,3,"b'Hilos De Plata'",1994
17573,"b'&And They Shall Take Up Serpents'","b'Byzantine'",0.0,247.45751,1,177.926,4,"b'Justicia'",2005
17574,"b'First Album'","b'Oh Well'",0.0,234.23955,11,110.19,4,"b'Hit You'",0
17575,"b'The Christmas Album'","b'Air Supply'",0.0,184.78975,5,118.343,4,"b'The Little Drummer Boy'",1987
17576,"b'Shout for Trane'","b'Joe Lee Wilson'",0.0,333.00853,9,79.629,3,"b'One'",0
17577,"b'The Collection'","b'Liza Minnelli'",0.0,151.95383,0,129.201,4,"b'Lazy Bones'",0
17578,"b"Best Of (jusqu'\xc3\xa0 la fin des temps)"","b'Eric Virgal'",0.0,256.91383,3,84.628,7,"b"Ouve De Bra'w Ba Mwen"",0
17579,"b'I Look To You Remixes'","b'Whitney Houston'",0.0,232.9073,4,160.428,4,"b'I Look To You'",2009
17580,"b'Live Licks'","b'The Rolling Stones / Sheryl Crow'",0.0,204.25098,7,112.194,4,"b'Honky Tonk Women'",1969
17581,"b'Petits Arrangements Entre Amis'","b'Interlope'",0.0,193.82812,1,170.725,4,"b"Who's Who ?"",2007
17582,"b'Chronology_ Volume One:  1996-2000'","b'Third Day'",0.0,264.88118,7,173.461,4,"b'Nothing At All (new mix)'",0
17583,"b'Best Of Sam & Dave'","b'Sam & Dave'",0.0,149.4722,1,127.714,1,"b"You Don't Know What You Mean To Me"",1969
17584,"b"Essential Workout Mix: 80's Electro"","b'Gucci Crew II'",0.0,213.52444,7,90.811,1,"b'Booty Shake'",1994
17585,"b'Singles Collection Volume 2'","b'Dropkick Murphys'",0.0,115.01669,0,153.533,1,"b'Watch Your Back'",2005
17586,"b'Informis Infinitas Inhumanitas'","b'Origin'",0.0,183.64036,7,120.825,3,"b'Larvae of the Lie'",2002
17587,"b'Dance Dance Revolution'","b'Dungeon Elite'",0.0,266.57914,2,89.917,4,"b'Sunder Armor And Thunder Clap'",0
17588,"b'Another Fine Mess'","b'SKYCLAD'",0.0,116.11383,4,131.269,3,"b'Intro'",1992
17589,"b'Emmerdale'","b'The Cardigans'",0.0,218.30485,2,148.053,5,"b'Celia Inside'",1994
17590,"b'Jorge Ben Jor 23'","b'Jorge Ben Jor'",0.0,324.72771,2,155.368,4,"b'Goleiro ( Eu Vou Lhe Avisar )'",0
17591,"b'Mundo Latino EP'","b'Stereo Mutants'",0.0,479.84281,10,0.0,3,"b'Iiyama'",0
17592,"b'Crossing The Red Sea With The Adverts'","b'The Adverts'",0.0,198.26893,2,171.002,1,"b'Quickstep (Single)'",1978
17593,"b'Just Believe / Vanquish'","b'Mysterious Movement'",0.0,492.17261,2,140.016,1,"b'Just Believe'",0
17594,"b'Unfaithful'","b'Jan A.P. Kaczmarek'",0.0,169.482,7,118.507,5,"b'The Obsession'",2002
17595,"b'A Joyfull Noise The Creator'","b'Galliano'",0.0,355.60444,0,95.009,4,"b'Prince Of Peace'",1992
17596,"b'Otros Tiempos'","b'Estatuas De Sol'",0.0,689.76281,3,130.419,7,"b'Antitesis'",2003
17597,"b'Hole In The Sun'","b'Night Ranger'",0.0,223.52934,7,132.94,4,"b'Whatever Happened'",2007
17598,"b'Assholes Unanimous Presents...'","b'Inmates'",0.0,65.4624,9,176.521,4,"b'Falling Down Drunk (7" version)'",0
17599,"b'Moment To Moment'","b'Roy Hargrove'",0.0,379.29751,10,109.263,4,"b'Moment To Moment'",0
17600,"b'Television Anarchy'","b'The Donkeys'",0.0,175.5424,9,171.114,1,"b'Do You Wanna Dance (Live)'",0
17601,"b'O Erotas Stin Kriti Ine Melagholikos'","b'Loudovikos Ton Anogion'",0.0,166.3473,11,121.916,4,"b'Kataspro Peristeri Mou'",0
17602,"b'Celestial Ocean'","b'Brainticket'",0.0,323.49995,2,68.532,5,"b'Cosmic Wind'",1995
17603,"b'A Change Is Gonna Come'","b'Leela James'",0.0,100.25751,9,174.969,3,"b'Married Interlude (Album Version)'",2005
17604,"b'Tightrope'","b'Stephanie McIntosh'",0.0,199.88853,10,118.026,4,"b'Tightrope'",2006
17605,"b'The Declaration of Interdependence'","b'Eric Sarmiento'",0.0,263.83628,6,121.985,4,"b'Sundays'",0
17606,"b'An Answer To Your Silence'","b'Luciana Souza'",0.0,279.27465,5,101.891,4,"b'Embraceable You'",1998
17607,"b'Airstreams & Satellites'","b'Garrison Starr'",0.0,205.34812,7,116.041,4,"b'Like a Drag'",2004
17608,"b'Embrace the Eternal'","b'Embodyment'",0.0,333.00853,6,172.575,4,"b'Golgotha'",0
17609,"b'Translate Slowly'","b'The Reivers'",0.0,156.73424,11,146.301,1,"b'Walking the Cow'",0
17610,"b'Pride and Prejudice'","b'Jean-Yves Thibaudet'",0.0,82.75546,7,89.686,1,"b'Liz on Top of the World'",0
17611,"b'The Oi! Collection'","b'The Strike'",0.0,198.71302,11,88.657,3,"b'Victims'",0
17612,"b'Extended Family: Dinero Y El Poder'","b'5th featuring Jony Cheeze'",0.0,215.58812,6,99.007,4,"b'Trust You'",0
17613,"b'Meet You There'","b'Oysterband'",0.0,236.79955,5,84.997,4,"b'Here Comes The Flood'",2007
17614,"b'In Haze of Time'","b'Trespass'",0.0,509.36118,0,157.246,1,"b'Creatures of the Night'",0
17615,"b'Our Lady... Kitty Kallen'","b'Kitty Kallen'",0.0,194.06322,7,69.911,4,"b"I Don't See Me In Your Eyes Anymore"",0
17616,"b'Better Than Sex'","b'Red Elvises'",0.0,259.7873,9,124.054,4,"b'Painted Love'",1999
17617,"b'In Order'","b'Nitzer Ebb'",0.0,273.94567,11,119.987,4,"b'Beats Me'",1995
17618,"b'Let The Horns Blow'","b'Donald D.'",0.0,284.31628,6,111.882,4,"b'Boulevard Of Broken Dreams (Album Version)'",1991
17619,"b'Tommy K\xc3\xb6rberg & Stefan Nilsson tolkar Jacques Brel'","b'Tommy K\xc3\xb6rberg / Stefan Nilsson'",0.0,285.83138,2,122.852,3,"b'Visor utan ord'",0
17620,"b'Cut Your Noose'","b'Vendetta Red'",0.0,224.62649,2,156.561,4,"b'Three Chord Valentine'",1999
17621,"b'Solo'","b'Barney Kessel'",0.0,203.10159,4,126.969,1,"b'Happy Little Song'",0
17622,"b'12 * 25'","b'Jacynthe'",0.0,239.64689,4,90.007,4,"b'Joy To The World'",0
17623,"b"Pandora's Box"","b'Aerosmith'",0.0,54.90893,11,134.409,4,"b'Soul Saver'",0
17624,"b'The Very Best of Frederick Delius'","b'Royal Philharmonic Orchestra_ Thomas Beecham'",0.0,337.3971,8,199.86,3,"b'Appalachia (Variations of an Old Slave Song)'",0
17625,"b"Doesn't Matter - EP"","b'Kid Massive'",0.0,423.18322,9,158.034,4,"b"Doesnt Matter (feat. Elliotte Williams N'Dure) (Hott 22 Remix)"",0
17626,"b'Companions Of The Rosy Hours'","b'The Dials'",0.0,167.65342,5,141.147,4,"b'Watch Her Walk Away'",2009
17627,"b'Comply'","b'The Pietasters'",0.0,182.22975,0,136.007,4,"b'Night Before'",1995
17628,"b'The Complete BBC Sessions'","b'Aswad'",0.0,303.56853,0,134.715,1,"b'Natural Progression'",1976
17629,"b'Leland Martin'","b'Leland Martin'",0.0,196.8322,7,91.865,4,"b"American Made (Trucker's Version)"",0
17630,"b'75 Jukebox Hits (MP3 Compilation)'","b'Roger Williams'",0.0,175.33342,2,109.172,1,"b'Autumn Leaves'",1955
17631,"b'PolkaholiX-Mas'","b'Polkaholix'",0.0,207.49016,2,149.058,4,"b'Last Christmas'",2009
17632,"b'Aboard The Dixie Hi-Flyer'","b'Miff Mole'",0.0,136.72444,7,178.77,1,"b'For Me And My Gal'",0
17633,"b'I Need You'","b'JennyAnyKind'",0.0,296.4371,8,112.29,4,"b'I Need You'",0
17634,"b'Pilgrim Heart'","b'Krishna Das'",0.0,436.45342,5,222.163,4,"b'Namah Shivaya'",1998
17635,"b'Que La Suerte Te Acompa\xc3\xb1e'","b'Lagarto Amarillo'",0.0,257.74975,5,171.955,4,"b'Pueblo Rico'",2004
17636,"b'Grand Silence'","b'Orlando'",0.0,279.09179,6,148.319,4,"b'Grand Silence'",0
17637,"b'Freestyle Greats Vol. 3'","b'Prestige'",0.0,39.41832,2,122.455,5,"b'Intro'",0
17638,"b'Black Box Broken'","b'Chalk'",0.0,170.81424,10,103.598,4,"b'20 Second Man'",0
17639,"b"This Warm December: Brushfire Holiday's Vol. 1"","b'Zach Gill'",0.0,162.58567,9,124.614,4,"b'Silent Night'",2008
17640,"b'The Platinum Collection'","b'Mary Coughlan'",0.0,230.922,7,128.191,4,"b'Double Cross'",1987
17641,"b'Metropolis Part 2:  Scenes From A Memory'","b'Dream Theater'",0.0,409.39057,4,140.09,3,"b'Fatal Tragedy [Scene Three]'",0
17642,"b'Je Veux Te Voir'","b'Yelle'",0.0,235.07546,1,84.681,1,"b'Je Veux Te Voir (Disco D Remix)'",2006
17643,"b'Reactivate'","b'RKL'",0.0,165.79873,11,128.933,1,"b'Loneliness'",0
17644,"b'Ma Motivation'","b'Ruffneck'",0.0,212.32281,0,169.988,4,"b'Boom Bap Kid'",0
17645,"b'The Clarion Call'","b'Proclamation'",0.0,164.54485,0,115.095,1,"b'Tea And Sympathy'",0
17646,"b'Intenta respirar'","b'CARMEN 113'",0.0,367.90812,9,168.008,4,"b'El viaje'",0
17647,"b'A Gorgeous Excursion Along The Boulevard De La Croisette'","b'Soul Minority'",0.0,432.06485,6,118.022,4,"b'100% Missing You'",0
17648,"b'Two Highways'","b'Alison Krauss / Union Station'",0.0,241.3971,5,104.408,3,"b'As Lovely As You'",0
17649,"b'Third Floor Blues'","b'Little Willie Littlefield'",0.0,173.97506,11,144.86,3,"b'Pleading At Midnight'",1952
17650,"b'Gazpacho'","b'Gazpacho'",0.0,205.63546,1,147.71,3,"b'Veras'",0
17651,"b'All Cracked Up - The Demos And Rarities'","b'The Crack'",0.0,200.69832,9,173.686,4,"b'Take Me Away (Original Version)'",0
17652,"b'Desolation Of\xc2\xa0Eden'","b'Chelsea Grin'",0.0,147.87873,7,120.125,4,"b'Elysium'",0
17653,"b'Ecoute mon enfant'","b'Jean-Claude Darnal'",0.0,154.3571,10,125.032,4,"b'Arlequin'",0
17654,"b'Tesoros de Coleccion - La Firma'","b'La Firma'",0.0,226.29832,5,153.998,4,"b'Te Amo_ Te Extra\xc3\xb1o'",0
17655,"b'Genetic World'","b'Telepopmusik'",0.0,267.07546,1,190.043,7,"b'Animal Man'",2001
17656,"b'Striptease'","b'El Chojin (con Iv\xc3\xa1n de Mojo Project)'",0.0,244.89751,1,87.945,4,"b'En La Ciudad'",2007
17657,"b'La Mano'","b'Orbit'",0.0,138.34404,7,110.565,1,"b'Colored Water'",0
17658,"b'Working Man Blues'","b'Sleepy John Estes'",0.0,177.13587,5,137.302,4,"b'Hobo Jungle Blues'",2005
17659,"b'Are...The Revolution! The Sound! The Beat Of A New Generation!'","b'The Monotones'",0.0,311.01342,8,136.524,1,"b'Sleazy Streets'",0
17660,"b'Bert & John'","b'Bert Jansch / John Renbourn'",0.0,170.73587,11,114.971,4,"b'The Time Has Come'",1966
17661,"b'Ignition'","b'Jefferson Airplane'",0.0,187.32363,4,76.042,1,"b'Share A Little Joke'",1968
17662,"b'Live 12/13/03 Sayreville_ NJ'","b'Guster'",0.0,198.79138,1,93.654,4,"b'Airport Song (Live 12/13/03 Sayreville_ NJ)'",0
17663,"b'Lo Mejor De To\xc3\xb1o Rosario'","b'To\xc3\xb1o Rosario'",0.0,198.13832,7,120.323,4,"b'Es Mi Vida'",0
17664,"b'Architectural Effects'","b'Novel 23'",0.0,292.20526,9,160.029,4,"b'Cella Fontis Gutta'",2003
17665,"b'ISM'","b'Smut Peddlers'",0.0,135.70567,6,97.789,1,"b'Surely Missed'",0
17666,"b'Everyday (Premiere Performance Plus Track)'","b'Darwin Hobbs'",0.0,375.09179,0,97.99,4,"b'Everyday (Key-Am-Premiere Performance Plus)'",0
17667,"b'Cherry Pie'","b'Marvin & Johnny'",0.0,173.66159,5,151.331,4,"b'Sweet Dreams'",0
17668,"b'I Claim Nothing But The Blues'","b'Fruteland Jackson'",0.0,367.46404,0,98.228,1,"b'Alligator Blues'",0
17669,"b'La Conquistadora'","b'The Krayolas'",0.0,214.83057,0,134.243,4,"b'Nolan Street Bridge'",2008
17670,"b'Live 1990'","b'Dick Heckstall-Smith / John Etheridge / Rainer Glas / Joe Nay'",0.0,540.99546,2,111.844,3,"b'Venerable Bede'",0
17671,"b'Yeah So'","b'Slow Club'",0.0,214.36036,2,72.009,7,"b'I Was Unconscious It Was A Dream'",2009
17672,"b'Acoustic :  Bradley Nowell & Friends'","b'Sublime'",0.0,137.82159,9,85.231,1,"b'Foolish Fool'",0
17673,"b'Flying Upside Down'","b'Griffin House'",0.0,242.05016,9,96.98,4,"b"Hanging On (Tom's Song)"",2007
17674,"b'Don Quixote'","b'Bj\xc3\xb6rn Afzelius'",0.0,261.17179,9,92.993,4,"b'Bland bergen i Glencoe'",1988
