id,ltable_ID,rtable_ID,ltable_title,ltable_artist,ltable_year,rtable_title,rtable_artist,rtable_year
16662,b769314,a20382,Cowgirl,Underworld,1993,Cowgirl,Underworld,2000
16663,b674150,a20383,Two Months Off,Underworld,2002,Two Months Off,Underworld,2002
16664,b254926,a20386,Just Because,Thomas Gold feat. Amanda Wilson,0,Just Be,Tiësto-Kirsty Hawkshaw,2004
16665,b428508,a20386,Just Be,Ti\xc3\xabsto,2004,Just Be,Tiësto-Kirsty Hawkshaw,2004
16666,b125989,a20386,Just Be,Ti\xc3\xabsto ft. Kirsty Hawkshaw,2004,Just Be,Tiësto-Kirsty Hawkshaw,2004
16667,b298191,a20386,Just Be,Ti\xc3\xabsto,2004,Just Be,Tiësto-Kirsty Hawkshaw,2004
16668,b160247,a20386,Just Be,Ti\xc3\xabsto ft. Kirsty Hawkshaw,2004,Just Be,Tiësto-Kirsty Hawkshaw,2004
16669,b113077,a20386,Just Me,The Dirtball,2006,Just Be,Tiësto-Kirsty Hawkshaw,2004
16670,b695218,a20386,Just Because,Troy Shondell,0,Just Be,Tiësto-Kirsty Hawkshaw,2004
16671,b75725,a20388,The Lost,The Ship,0,The Loves We Lost,Tiësto-Allure,2006
16672,b391123,a20390,I Just Wanna Stop,Alexander Zonjic,2001,I Don’t Wanna Stop,ATB,2003
16673,b134445,a20390,I Don't Wanna Stop,ATB,2002,I Don’t Wanna Stop,ATB,2003
16674,b800849,a20391,Long Way Home,ATB,2003,Long Way Home,ATB,2003
16675,b341406,a20391,Long Way Home,ATB,2003,Long Way Home,ATB,2003
16676,b525232,a20393,Marrakech,ATB,2004,Marrakech,ATB,2004
16677,b517853,a20393,Marrakech,ATB,2004,Marrakech,ATB,2004
16678,b288810,a20393,Marrakesh,Aaron Jerome,2008,Marrakech,ATB,2004
16679,b792216,a20395,Never Let You Go,Third Eye Blind,1999,Never Let Me Go,The Human League,2010
16680,b543428,a20395,Never Let Me Down,The Ineffable Orchestra / Irmin H\xc3\xbctter,0,Never Let Me Go,The Human League,2010
16681,b397095,a20395,Never Let Me Go,The Uniques,0,Never Let Me Go,The Human League,2010
16682,b550731,a20395,Never Let You Go,The Five Discs,1994,Never Let Me Go,The Human League,2010
16683,b279348,a20395,Never Let Go,The Varukers,1984,Never Let Me Go,The Human League,2010
16684,b707441,a20395,Never Let You Go,The Disco Boys,2008,Never Let Me Go,The Human League,2010
16685,b448795,a20395,Never Let Me Go,The Impressions,1963,Never Let Me Go,The Human League,2010
16686,b560869,a20396,Sky,The Dead C,1990,Sky,The Human League,2011
16687,b420212,a20396,Sky,The Dead C.,1990,Sky,The Human League,2011
16688,b263104,a20408,Ebeneezer Goode,The Shamen,1992,Ebeneezer Goode,The Shamen,1992
16689,b416635,a20409,Bass Drum,The Nightjars,0,Boss Drum,The Shamen,1992
16690,b770620,a20411,Revolution,The Derek Trucks Band,2006,Re:Evolution,The Shamen,1992
16691,b361187,a20411,Revolution,The O.C. Supertones,1999,Re:Evolution,The Shamen,1992
16692,b123724,a20411,Evolution,The Cinematic Orchestra feat. Fontella Bass,2003,Re:Evolution,The Shamen,1992
16693,b648269,a20411,Revolution,The Unknown Ghosts,2002,Re:Evolution,The Shamen,1992
16694,b722337,a20411,Revolution,Troublemakers,0,Re:Evolution,The Shamen,1992
16695,b665147,a20411,Resolution,Tipton_  Entwistle & Powell,0,Re:Evolution,The Shamen,1992
16696,b669268,a20411,Revolution,The Sugarcubes,1988,Re:Evolution,The Shamen,1992
16697,b761039,a20411,Revolution,Tokyo Sex Destruction,2006,Re:Evolution,The Shamen,1992
16698,b609357,a20411,Revolution,Tony Rebel,1997,Re:Evolution,The Shamen,1992
16699,b298375,a20411,Revolution,The Oi! Scouts,0,Re:Evolution,The Shamen,1992
16700,b340101,a20411,Revolution,The Balanescu Quartet,1994,Re:Evolution,The Shamen,1992
16701,b536884,a20411,Revolution Solution,Thievery Corporation feat. Perry Farrell,2005,Re:Evolution,The Shamen,1992
16702,b250305,a20411,Evolution,The Gift of Gab,2004,Re:Evolution,The Shamen,1992
16703,b447565,a20411,Revolution,Tomorrow,0,Re:Evolution,The Shamen,1992
16704,b808652,a20411,Revolution,Thompson Twins,1985,Re:Evolution,The Shamen,1992
16705,b456476,a20411,Revolution,The Payolas,2007,Re:Evolution,The Shamen,1992
16706,b280882,a20411,Revolution,Tapper Zukie,2004,Re:Evolution,The Shamen,1992
16707,b293379,a20411,Revolution,Teena Marie,1981,Re:Evolution,The Shamen,1992
16708,b359029,a20411,Resolution,Thievery Corporation,2002,Re:Evolution,The Shamen,1992
16709,b233329,a20411,Resolution,Thievery Corporation,2002,Re:Evolution,The Shamen,1992
16710,b761209,a20411,Revolution,The Heptones,1999,Re:Evolution,The Shamen,1992
16711,b171937,a20411,Revolution,The Steamy Dumplings,0,Re:Evolution,The Shamen,1992
16712,b507941,a20411,Revolution,The Urge,0,Re:Evolution,The Shamen,1992
16713,b594802,a20412,Video Killed The Radio Star,Bitch Alert,2005,Video Killed the Radio Star,Buggles,1979
16714,b814731,a20412,Video Killed The Radio Star,Ben Folds Five,2005,Video Killed the Radio Star,Buggles,1979
16715,b197253,a20416,Music Don't Stop,Bertrand Betsch,2005,Don't Stop,Brazilian Girls,2005
16716,b262989,a20416,Don't Stop,Brazilian Girls,2004,Don't Stop,Brazilian Girls,2005
16717,b101846,a20416,Don't Stop,Baby Bash featuring Keith Sweat,2007,Don't Stop,Brazilian Girls,2005
16718,b728098,a20416,Don't Stop,Brazilian Girls,2004,Don't Stop,Brazilian Girls,2005
16719,b631267,a20416,I Won't Stop,Bratz,0,Don't Stop,Brazilian Girls,2005
16720,b239753,a20416,Don't Stop,Brazilian Girls / Riton,2004,Don't Stop,Brazilian Girls,2005
16721,b264615,a20416,Don't Stop,Blessed By a Broken Heart,2008,Don't Stop,Brazilian Girls,2005
16722,b15585,a20416,Don't Stop Now,Bj\xc3\xb6rn Skifs,0,Don't Stop,Brazilian Girls,2005
16723,b710896,a20416,Don't Stop,Blackstreet,1999,Don't Stop,Brazilian Girls,2005
16724,b645951,a20416,Don't Stop,Brazilian Girls,2004,Don't Stop,Brazilian Girls,2005
16725,b25245,a20416,Don't Stop,Brazilian Girls / Riton,2004,Don't Stop,Brazilian Girls,2005
16726,b785660,a20416,Don't Stop,Brazilian Girls,2004,Don't Stop,Brazilian Girls,2005
16727,b587457,a20421,Keep Me In Mind,Boy George,1987,Keep Me in Mind,Boy George,1987
16728,b636965,a20422,Two Hearts,At Vance,2005,Two of Hearts,Annie,2008
16729,b813122,a20429,Boy,Bayside,2008,Boy,Book of Love,1985
16730,b227120,a20429,Boy,Bob Evans,0,Boy,Book of Love,1985
16731,b717366,a20434,Oh Yeah,Built To Spill,2004,Yeah Yeah,Bodyrox-Luciana,2006
16732,b17133,a20434,Yeah Yeah Yeah,Bless Beats,0,Yeah Yeah,Bodyrox-Luciana,2006
16733,b295697,a20434,Yeah,Blue Six,2002,Yeah Yeah,Bodyrox-Luciana,2006
16734,b156949,a20434,Yeah yeah,Bodyrox,2006,Yeah Yeah,Bodyrox-Luciana,2006
16735,b612400,a20434,Yeah Yeah,Bodyrox / Luciana,2006,Yeah Yeah,Bodyrox-Luciana,2006
16736,b764023,a20434,Yeah Yeah,Bodyrox,2006,Yeah Yeah,Bodyrox-Luciana,2006
16737,b579997,a20434,Yeah Yeah,Bodyrox / Luciana,2006,Yeah Yeah,Bodyrox-Luciana,2006
16738,b182710,a20434,Yeah Yeah Yeah,Bangbros,2006,Yeah Yeah,Bodyrox-Luciana,2006
16739,b14787,a20434,Yeah Jay_ Yeah,Big Jay Oakerson,2009,Yeah Yeah,Bodyrox-Luciana,2006
16740,b678597,a20434,Yeah Yeah,Bodyrox / Luciana,2006,Yeah Yeah,Bodyrox-Luciana,2006
16741,b748522,a20434,Yeah Yeah,Bodyrox / Luciana,2006,Yeah Yeah,Bodyrox-Luciana,2006
16742,b31829,a20434,Ah Yeah,Buck-O-Nine,1994,Yeah Yeah,Bodyrox-Luciana,2006
16743,b282543,a20434,Yeah Yeah,Bodyrox / Luciana,2006,Yeah Yeah,Bodyrox-Luciana,2006
16744,b264882,a20435,What Planet You On?,Bodyrox / Luciana,2007,What Planet You On?,Bodyrox-Luciana,2007
16745,b789607,a20435,What Planet You On?,Bodyrox / Luciana,2007,What Planet You On?,Bodyrox-Luciana,2007
16746,b332194,a20435,What Planet You On?,Bodyrox / Luciana,0,What Planet You On?,Bodyrox-Luciana,2007
16747,b825781,a20435,What Planet You On?,Bodyrox / Luciana,2007,What Planet You On?,Bodyrox-Luciana,2007
16748,b434102,a20435,What Planet You On?,Bodyrox / Luciana,2007,What Planet You On?,Bodyrox-Luciana,2007
16749,b409669,a20435,What Planet You On?,Bodyrox / Luciana,2007,What Planet You On?,Bodyrox-Luciana,2007
16750,b125205,a20435,What Planet You On?,Bodyrox / Luciana,2007,What Planet You On?,Bodyrox-Luciana,2007
16751,b422327,a20436,Shut Ya Mouth,BAM with L.E.U.,0,Shut Your Mouth,Bodyrox-Luciana,2009
16752,b103392,a20447,Insomniac Olympics,Blockhead,2003,Insomniac Olympics,Blockhead,2003
16753,b609516,a20448,Alright,Bescenta,0,Alright,Blockhead,2006
16754,b644882,a20448,Alright,Baboon,0,Alright,Blockhead,2006
16755,b317974,a20448,Alright,Bay City Rollers,2006,Alright,Blockhead,2006
16756,b489618,a20448,Alright,Billy Fury,0,Alright,Blockhead,2006
16757,b800907,a20454,I Like It,Dubjack,0,I Like It,DJ Zeyhan & Vaan-Nejma,2012
16758,b546395,a20454,I Like It,Dubjack,0,I Like It,DJ Zeyhan & Vaan-Nejma,2012
16759,b205261,a20454,I Like It,David Tao,0,I Like It,DJ Zeyhan & Vaan-Nejma,2012
16760,b172929,a20454,I Like It,D:Ream,1993,I Like It,DJ Zeyhan & Vaan-Nejma,2012
16761,b814309,a20454,I Like It,Delinquent Habits,0,I Like It,DJ Zeyhan & Vaan-Nejma,2012
16762,b618764,a20454,I Like It,DeBarge,1982,I Like It,DJ Zeyhan & Vaan-Nejma,2012
16763,b94724,a20454,I Like It,Dixie Chicks,2006,I Like It,DJ Zeyhan & Vaan-Nejma,2012
16764,b767778,a20454,I Like That,DJ Project,0,I Like It,DJ Zeyhan & Vaan-Nejma,2012
16765,b64643,a20454,I Like It,Dubjack,0,I Like It,DJ Zeyhan & Vaan-Nejma,2012
16766,b537569,a20460,Never Gonna Stop,Carla Bouvier,0,Never Stop,Chilly Gonzales,2010
16767,b652803,a20460,Would Never Stop,Cherokee,0,Never Stop,Chilly Gonzales,2010
16768,b265362,a20462,We Can Dance,Choirboys,1991,You Can Dance,Chilly Gonzales,2011
16769,b737940,a20464,Sunstroke,Chicane,0,Sunstroke,Chicane,1997
16770,b582768,a20464,Sunstroke,Chicane,0,Sunstroke,Chicane,1997
16771,b321428,a20464,Sunstroke,Chad & Jeremy,2006,Sunstroke,Chicane,1997
16772,b406564,a20464,Sunstroke,Chicane,0,Sunstroke,Chicane,1997
16773,b824170,a20465,Offshore,Chicane,0,Offshore ’97,Chicane,1997
16774,b699648,a20465,Offshore '97,Chicane,0,Offshore ’97,Chicane,1997
16775,b294178,a20465,Offshore,Chicane,0,Offshore ’97,Chicane,1997
16776,b135027,a20465,Offshore 2007,Chicane,0,Offshore ’97,Chicane,1997
16777,b469640,a20468,Red Skies,Chicane,0,Red Skies,Chicane,1998
16778,b369703,a20469,Salt Water,Chicane,0,Saltwater,Chicane,1999
16779,b468519,a20469,Salt Water,Chicane,0,Saltwater,Chicane,1999
16780,b47435,a20469,Salt Water,Chicane,0,Saltwater,Chicane,1999
16781,b361089,a20470,Call My Name,Charlotte Church,2005,Call My Name,Charlotte Church,2005
16782,b734642,a20470,Call My Name,Count Basic,2002,Call My Name,Charlotte Church,2005
16783,b276502,a20470,Call My Name,Charlotte Church,2005,Call My Name,Charlotte Church,2005
16784,b351461,a20470,Call Your Name,Conscious,0,Call My Name,Charlotte Church,2005
16785,b475899,a20472,Valentine,Concrete Blonde,2002,Valentine,Charli XCX,2011
16786,b69251,a20472,Valentine Style,Capitol Eye,0,Valentine,Charli XCX,2011
16787,b336498,a20472,My Valentine,Carol Duboc,0,Valentine,Charli XCX,2011
16788,b230036,a20473,Never Know,Casino Mansion,2003,I'll Never Know,Charli XCX,2011
16789,b728882,a20473,I Guess I'll Never Know,Clawfinger,1997,I'll Never Know,Charli XCX,2011
16790,b304270,a20473,Never Know,Casino Mansion,2003,I'll Never Know,Charli XCX,2011
16791,b173692,a20473,Never Know,Casino Mansion,2003,I'll Never Know,Charli XCX,2011
16792,b23794,a20473,You Never Know,Craig Morgan,2003,I'll Never Know,Charli XCX,2011
16793,b117926,a20474,End Of The World,Andreas Johnson,2002,End of the World,Alex Metric-Charli XCX,2011
16794,b424741,a20474,The End of the World,Avengers,0,End of the World,Alex Metric-Charli XCX,2011
16795,b327603,a20474,End of the World,Ace Cannon,0,End of the World,Alex Metric-Charli XCX,2011
16796,b523583,a20474,End Of The World,Aphrodite's Child,1968,End of the World,Alex Metric-Charli XCX,2011
16797,b544965,a20476,Stay,Cud,2006,Stay Away,Charli XCX,2011
16798,b102917,a20476,Stay Away,Chris Thile,2006,Stay Away,Charli XCX,2011
16799,b398757,a20476,Stay,Cuesh\xc3\xa9,2005,Stay Away,Charli XCX,2011
16800,b613319,a20476,Stay Away,Corvos,0,Stay Away,Charli XCX,2011
16801,b581338,a20476,Stay Awake,Collin Raye,0,Stay Away,Charli XCX,2011
16802,b797329,a20476,Stay,Carfax Abbey,0,Stay Away,Charli XCX,2011
16803,b92995,a20476,Stay,Conya Doss,2004,Stay Away,Charli XCX,2011
16804,b505748,a20476,Stay,Chaka Khan_ Rufus,1978,Stay Away,Charli XCX,2011
16805,b641774,a20480,Supernature,Cerrone,1977,Supernature,Cerrone,1977
16806,b166688,a20480,Supernature,Cerrone,1977,Supernature,Cerrone,1977
16807,b452031,a20480,Supernatural,Clockwise,0,Supernature,Cerrone,1977
16808,b304587,a20480,Supernature,Cerrone,1977,Supernature,Cerrone,1977
16809,b457299,a20480,Supernature,Cerrone,1977,Supernature,Cerrone,1977
16810,b641140,a20481,Take me,Chatelaine,0,Take Me,Cerrone,1977
16811,b807333,a20481,Take Me,Candie Payne,2007,Take Me,Cerrone,1977
16812,b430807,a20481,Take Me,Christopher D Ashley,2008,Take Me,Cerrone,1977
16813,b480888,a20481,Take On Me,Cap'n Jazz,1998,Take Me,Cerrone,1977
16814,b203124,a20481,Take Me,Carol Douglas,1999,Take Me,Cerrone,1977
16815,b565158,a20481,Take Me Home,Crystal Gayle,0,Take Me,Cerrone,1977
16816,b321258,a20481,Take,CREMATORY,0,Take Me,Cerrone,1977
16817,b772378,a20481,Take Me Alive,Chris Cornell,2009,Take Me,Cerrone,1977
16818,b589236,a20481,Take Me,Candie Payne,0,Take Me,Cerrone,1977
16819,b395066,a20482,Give Me Your Love,Charles Wilson,0,Give Me Love,Cerrone,1978
16820,b166590,a20482,Give Me Love,Coburn,2005,Give Me Love,Cerrone,1978
16821,b378311,a20482,Give Me Love,Coburn,2005,Give Me Love,Cerrone,1978
16822,b477159,a20482,Give Me Love,Coburn,2005,Give Me Love,Cerrone,1978
16823,b155177,a20482,Give Me Love,Cerrone,1978,Give Me Love,Cerrone,1978
16824,b422570,a20482,Give Me Love,Cerrone,1978,Give Me Love,Cerrone,1978
16825,b348815,a20483,Rock Me,Connie,1994,Rock Me...,Cerrone,1979
16826,b71512,a20502,Real Live,Capital Tax,0,Real Love,Clean Bandit-Jess Glynne,2014
16827,b297529,a20503,Stranger,Cool Breeze,0,Stronger,Clean Bandit,2015
16828,b194701,a20503,Stranger,Clan Of Xymox,1985,Stronger,Clean Bandit,2015
16829,b777765,a20503,Stranger,Clan Of Xymox,1985,Stronger,Clean Bandit,2015
16830,b436897,a20503,Stranger,Canned Heat,1998,Stronger,Clean Bandit,2015
16831,b273954,a20503,Stranger,Citizens Here and Abroad,2006,Stronger,Clean Bandit,2015
16832,b455907,a20503,Stronger,Carlene Carter,2008,Stronger,Clean Bandit,2015
16833,b406758,a20503,Strong,Calaita,0,Stronger,Clean Bandit,2015
16834,b436497,a20504,Tears,Carly Patterson,0,Tears,Clean Bandit-Louisa Johnson,2016
16835,b765503,a20504,Tears,Cicada,0,Tears,Clean Bandit-Louisa Johnson,2016
16836,b224058,a20511,The Call,Atrium Carceri,2004,The Wall,Arty,2011
16837,b557840,a20515,The Ocean Song,Pulley,2001,The Ocean,Paul van Dyk-Arty,2012
16838,b599522,a20515,The Ocean Song,Pulley,2001,The Ocean,Paul van Dyk-Arty,2012
16839,b347428,a20517,Hear My Name,Armand Van Helden,2004,Hear My Name,Armand van Helden-Spalding Rockwell,2004
16840,b613248,a20517,Hear My Name,Armand Van Helden,2004,Hear My Name,Armand van Helden-Spalding Rockwell,2004
16841,b405562,a20518,My My My,Armand Van Helden,2004,My My My,Armand van Helden,2004
16842,b341772,a20518,My Oh My,Aqua,0,My My My,Armand van Helden,2004
16843,b405562,a20520,My My My,Armand Van Helden,2004,My My My,Armand van Helden-Tara McDonald,2004
16844,b341772,a20520,My Oh My,Aqua,0,My My My,Armand van Helden-Tara McDonald,2004
16845,b459588,a20528,How How,Yello,1994,How How,Yello,1994
16846,b387281,a20528,Know How,Young MC,1989,How How,Yello,1994
16847,b266515,a20528,How How,Yello,1994,How How,Yello,1994
16848,b750024,a20530,Yingle Bells,Yogi Yorgesson,2004,Jingle Bells,Yello,1995
16849,b98755,a20531,To The Sea,Yello / Stina Nordenstam,1997,To the Sea,Yello-Stina Nordenstam,1996
16850,b48421,a20532,On Track,Yello,1997,On Track,Yello,1997
16851,b428821,a20535,Beautiful Burnout,Underworld,2007,Beautiful Burnout,Underworld,2007
16852,b768134,a20535,Beautiful Burnout,Underworld,2007,Beautiful Burnout,Underworld,2007
16853,b548874,a20535,Beautiful Burnout,Underworld,2007,Beautiful Burnout,Underworld,2007
16854,b389271,a20535,Beautiful Burnout,Underworld,2007,Beautiful Burnout,Underworld,2007
16855,b622878,a20537,Ring Road,Underworld,2007,Ring Road,Underworld,2008
16856,b695316,a20537,Ring Road,Underworld,2007,Ring Road,Underworld,2008
16857,b747072,a20537,Ring Road,Underworld,2007,Ring Road,Underworld,2008
16858,b109465,a20537,Ring Road,Underworld,0,Ring Road,Underworld,2008
16859,b95300,a20537,Ring Road,Underworld,2007,Ring Road,Underworld,2008
16860,b752399,a20537,Ring Road,Underworld,2007,Ring Road,Underworld,2008
16861,b599564,a20538,Dance4life,Ti\xc3\xabsto,2006,Dance4Life,Tiësto-Maxi Jazz,2006
16862,b459538,a20539,In The Dark,Ti\xc3\xabsto ft. Christian Burns,2007,In the Dark,Tiësto-Christian Burns,2007
16863,b638651,a20539,Into the Dark,The Juliana Theory,2000,In the Dark,Tiësto-Christian Burns,2007
16864,b446206,a20541,Sweet Thing,The Spinners,1967,Sweet Things,Tiësto-Charlotte Martin,2007
16865,b27301,a20541,Sweet Nothings,The Nancy Atlas Project,0,Sweet Things,Tiësto-Charlotte Martin,2007
16866,b328405,a20542,Ecstasy,Arabesque,0,Ecstasy,ATB,2004
16867,b742663,a20542,Ecstasy,ATB,2004,Ecstasy,ATB,2004
16868,b763830,a20542,Ecstacy,Aeoliah,0,Ecstasy,ATB,2004
16869,b280885,a20542,Ecstasy,ATB,2004,Ecstasy,ATB,2004
16870,b604877,a20542,Ecstasy,Aura Kite,0,Ecstasy,ATB,2004
16871,b248504,a20542,Ecstasy,Alastis,1998,Ecstasy,ATB,2004
16872,b427795,a20544,Believe You Me,Allison Moorer,2004,Believe in Me,ATB,2005
16873,b303033,a20544,Believe Me,Anthony David,0,Believe in Me,ATB,2005
16874,b536950,a20544,Believe,Agnostic Front,1997,Believe in Me,ATB,2005
16875,b125843,a20544,Believe,Akissforjersey,2008,Believe in Me,ATB,2005
16876,b77151,a20545,Humanity,Accessory,2008,Humanity,ATB,2005
16877,b699619,a20547,Fragile,Sting,1987,Fragile,Sting,—
16878,b193180,a20547,Fragil,Sting,0,Fragile,Sting,—
16879,b316472,a20547,Fragile,Swallow The Sun,2005,Fragile,Sting,—
16880,b437993,a20547,Fragile,Shannon Noll,0,Fragile,Sting,—
16881,b418547,a20549,You Don't Know What Love Is,Chet Baker,1955,You Don't Know What Love Is / Fast Lane,Camo & Krooked-D-Fiance,2008
16882,b414350,a20549,You Don't Know What Love Is,Carl Perkins,2002,You Don't Know What Love Is / Fast Lane,Camo & Krooked-D-Fiance,2008
16883,b562230,a20549,You Don't Know What Love Is,Cassandra Wilson,1993,You Don't Know What Love Is / Fast Lane,Camo & Krooked-D-Fiance,2008
16884,b323582,a20549,You Don't Know What Love Is,Carl Perkins,2002,You Don't Know What Love Is / Fast Lane,Camo & Krooked-D-Fiance,2008
16885,b597863,a20555,Comin' Down,The View,2007,Comin' On,The Shamen,1993
16886,b334209,a20556,Destination,The Inchtabokatables,1998,Destination Eschaton,The Shamen,1995
16887,b483688,a20556,Destination,The Mad Lads,1973,Destination Eschaton,The Shamen,1995
16888,b709397,a20556,Destination,Terrence Dixon,0,Destination Eschaton,The Shamen,1995
16889,b138034,a20558,Heal (The Separation) [Beatmasters],The Shamen,1996,Heal (The Separation),The Shamen,1995
16890,b190019,a20559,Move Any Mountain (Tomka Mix),The Shamen,1996,Move Any Mountain ’96,The Shamen,1996
16891,b282260,a20563,Sleepwalker,Boil,0,Sleepwalking,Bring Me the Horizon,2013
16892,b433515,a20563,Creepwalking,Bang! Bang!,2006,Sleepwalking,Bring Me the Horizon,2013
16893,b269998,a20563,Sleepwalker,Boat Beam,2009,Sleepwalking,Bring Me the Horizon,2013
16894,b160543,a20564,Can You Feel It,Billy Ocean,1992,Can You Feel My Heart,Bring Me the Horizon,2013
16895,b189129,a20565,Drown,Black Tambourine,1999,Drown,Bring Me the Horizon,2014
16896,b227319,a20565,Drown,Bundle of Hiss,0,Drown,Bring Me the Horizon,2014
16897,b89223,a20566,The Happy Song,Bobby Watson_ Jim Hartog_ Rich Rothemberg_ Ed Jackson,0,Happy Song,Bring Me the Horizon,2015
16898,b536718,a20566,Happy Little Song,Barney Kessel,0,Happy Song,Bring Me the Horizon,2015
16899,b341944,a20566,A Happy Song,Bracket,2000,Happy Song,Bring Me the Horizon,2015
16900,b228167,a20566,Happy Song,Boney M.,1984,Happy Song,Bring Me the Horizon,2015
16901,b384211,a20568,Your True Friends,Blind Joe Taggart,0,True Friends,Bring Me the Horizon,2015
16902,b393713,a20569,Last Call,Brazilian Girls,2006,Last Call,Brazilian Girls,2006
16903,b234349,a20569,Last Ball,Boy Omega,0,Last Call,Brazilian Girls,2006
16904,b433831,a20569,Last Call,Brazilian Girls / Carl Craig,2006,Last Call,Brazilian Girls,2006
16905,b669735,a20569,Last Song_ Last Call,Bigwig,2006,Last Call,Brazilian Girls,2006
